Unhappy, Sameness, Tolerance
28.86, 59.75, 0.12
21.42, 66.11, 0.00
16.65, 69.69, 0.00
12.81, 72.25, 0.00
11.20, 74.07, 0.00
10.23, 73.39, 0.00
11.16, 75.39, 0.00
10.15, 75.60, 0.00
11.16, 75.91, 0.00
9.82, 75.14, 0.00
10.71, 77.13, 0.00
9.50, 76.57, 0.00
10.02, 76.09, 0.00
10.39, 76.42, 0.00
10.06, 77.27, 0.00
9.86, 77.13, 0.00
9.46, 78.98, 0.00
8.93, 79.56, 0.00
8.93, 79.29, 0.00
9.01, 78.50, 0.00
9.50, 78.47, 0.00
9.22, 78.73, 0.00
9.34, 78.94, 0.00
8.81, 78.72, 0.00
9.50, 78.48, 0.00
10.06, 79.51, 0.00
9.22, 80.04, 0.00
8.85, 79.08, 0.00
9.58, 79.27, 0.00
9.22, 80.41, 0.00
8.45, 80.49, 0.00
8.53, 79.47, 0.00
9.09, 78.50, 0.00
9.74, 79.78, 0.00
9.66, 78.73, 0.00
10.87, 77.64, 0.00
10.67, 78.93, 0.00
10.27, 79.68, 0.00
9.78, 79.06, 0.00
9.90, 78.16, 0.00
10.23, 80.03, 0.00
9.18, 79.76, 0.00
9.54, 78.92, 0.00
10.02, 79.76, 0.00
9.01, 81.40, 0.00
7.80, 79.85, 0.00
9.01, 80.31, 0.00
9.22, 80.34, 0.00
9.09, 79.12, 0.00
9.70, 79.53, 0.00
9.34, 81.58, 0.00
8.00, 80.17, 0.00
9.30, 79.55, 0.00
9.42, 78.95, 0.00
10.15, 79.44, 0.00
9.70, 79.79, 0.00
9.66, 79.52, 0.00
