Unhappy, Sameness, Tolerance
4.45, 51.20, 0.89
0.08, 51.39, 1.00
0.00, 50.97, 1.00
0.00, 50.75, 1.00
0.00, 50.71, 1.00
0.00, 50.66, 1.00
0.00, 50.56, 1.00
0.00, 50.44, 1.00
0.00, 50.63, 1.00
0.00, 50.30, 1.00
0.00, 50.65, 1.00
0.00, 50.42, 1.00
0.00, 50.22, 1.00
0.00, 50.18, 1.00
0.00, 49.92, 1.00
0.00, 50.38, 1.00
0.00, 49.91, 1.00
0.00, 50.14, 1.00
0.00, 50.10, 1.00
0.00, 49.88, 1.00
0.00, 50.28, 1.00
0.00, 49.96, 1.00
0.00, 49.47, 1.00
0.00, 49.65, 1.00
0.00, 49.93, 1.00
0.00, 49.82, 1.00
0.00, 50.30, 1.00
0.00, 50.37, 1.00
0.00, 50.69, 1.00
0.00, 50.96, 1.00
0.00, 50.95, 1.00
0.00, 51.18, 1.00
0.00, 50.88, 1.00
0.00, 50.08, 1.00
0.00, 50.26, 1.00
0.00, 50.70, 1.00
0.00, 50.35, 1.00
0.00, 49.85, 1.00
0.00, 50.02, 1.00
0.00, 50.17, 1.00
0.00, 50.24, 1.00
0.00, 50.14, 1.00
0.00, 49.92, 1.00
0.00, 50.05, 1.00
0.00, 49.88, 1.00
0.00, 50.00, 1.00
0.00, 50.50, 1.00
0.00, 50.43, 1.00
0.00, 50.21, 1.00
0.00, 50.27, 1.00
