Unhappy, Sameness, Tolerance
13.58, 54.05, 0.65
13.34, 58.32, 0.49
15.00, 62.32, 0.33
15.36, 65.71, 0.21
13.74, 68.34, 0.12
13.02, 70.35, 0.07
13.06, 71.49, 0.03
12.37, 72.82, 0.02
12.17, 74.09, 0.01
11.03, 74.48, 0.01
10.95, 74.95, 0.00
10.67, 74.95, 0.00
10.95, 74.87, 0.00
11.08, 75.72, 0.00
10.75, 76.23, 0.00
10.55, 76.37, 0.01
10.23, 77.31, 0.00
9.46, 77.87, 0.00
9.46, 77.62, 0.00
10.06, 78.34, 0.00
9.46, 80.44, 0.00
8.41, 80.53, 0.00
8.33, 79.80, 0.00
8.81, 79.58, 0.00
9.01, 78.98, 0.00
9.82, 79.61, 0.00
9.86, 79.20, 0.00
9.58, 79.60, 0.00
8.77, 79.30, 0.00
9.58, 79.51, 0.00
10.15, 78.74, 0.00
9.98, 79.34, 0.00
9.50, 78.44, 0.00
9.90, 78.35, 0.00
9.74, 78.28, 0.00
10.63, 79.61, 0.00
8.85, 80.33, 0.00
8.81, 81.63, 0.00
8.61, 79.20, 0.00
9.94, 80.44, 0.00
9.18, 80.33, 0.00
9.38, 78.66, 0.00
9.86, 79.87, 0.00
9.58, 80.11, 0.00
9.01, 80.58, 0.00
9.18, 79.84, 0.00
9.09, 80.21, 0.00
8.77, 80.19, 0.00
9.14, 79.30, 0.00
9.26, 79.23, 0.00
9.70, 79.17, 0.00
9.98, 77.83, 0.00
10.06, 78.34, 0.00
