Unhappy, Sameness, Tolerance
22.80, 57.67, 0.35
18.43, 62.47, 0.23
16.41, 66.82, 0.15
15.08, 69.96, 0.08
13.18, 72.30, 0.05
12.29, 73.47, 0.02
11.44, 72.85, 0.01
11.68, 75.30, 0.01
10.23, 74.40, 0.00
11.03, 74.44, 0.00
10.79, 76.02, 0.00
10.02, 76.18, 0.00
9.74, 75.95, 0.00
10.11, 76.52, 0.00
9.98, 77.49, 0.00
10.19, 76.32, 0.00
10.35, 77.18, 0.00
9.50, 75.96, 0.00
10.71, 76.39, 0.00
10.63, 77.20, 0.00
9.74, 78.17, 0.00
9.46, 77.54, 0.00
9.74, 77.92, 0.00
9.26, 78.27, 0.00
9.26, 78.27, 0.00
9.58, 78.80, 0.00
9.14, 79.18, 0.00
9.05, 78.87, 0.00
9.90, 78.70, 0.00
9.58, 79.02, 0.00
8.57, 78.90, 0.00
9.26, 79.56, 0.00
8.89, 80.79, 0.00
8.00, 79.78, 0.00
9.50, 79.84, 0.00
9.14, 79.82, 0.00
9.82, 79.74, 0.00
9.26, 78.87, 0.00
9.70, 78.06, 0.00
10.63, 78.52, 0.00
10.02, 79.68, 0.00
9.05, 80.30, 0.00
9.42, 78.16, 0.00
10.31, 79.23, 0.00
9.34, 78.30, 0.00
10.19, 79.70, 0.00
9.18, 79.96, 0.00
9.66, 79.34, 0.00
10.02, 80.41, 0.00
9.09, 80.78, 0.00
9.09, 81.20, 0.00
