Unhappy, Sameness, Tolerance
31.16, 61.61, 0.00
18.63, 66.28, 0.00
15.80, 70.66, 0.00
13.38, 71.66, 0.00
13.99, 72.40, 0.00
12.97, 75.68, 0.00
11.08, 75.84, 0.00
10.23, 75.02, 0.00
11.20, 75.94, 0.00
10.51, 75.66, 0.00
11.03, 76.68, 0.00
10.27, 78.05, 0.00
9.74, 78.03, 0.00
9.98, 76.91, 0.00
10.55, 77.99, 0.00
9.62, 78.57, 0.00
9.62, 77.65, 0.00
10.06, 77.43, 0.00
10.79, 78.62, 0.00
9.46, 78.32, 0.00
10.06, 78.24, 0.00
10.19, 79.74, 0.00
9.22, 79.39, 0.00
9.09, 78.27, 0.00
10.35, 77.91, 0.00
10.63, 77.95, 0.00
10.06, 77.27, 0.00
10.95, 80.03, 0.00
8.69, 78.96, 0.00
9.94, 80.13, 0.00
9.34, 79.47, 0.00
9.46, 78.81, 0.00
10.02, 79.36, 0.00
9.78, 79.17, 0.00
9.70, 79.96, 0.00
9.18, 79.42, 0.00
9.90, 80.07, 0.00
8.93, 79.44, 0.00
9.38, 79.31, 0.00
9.46, 80.70, 0.00
9.09, 80.19, 0.00
8.81, 81.01, 0.00
8.16, 80.62, 0.00
8.61, 81.79, 0.00
8.12, 79.83, 0.00
9.42, 81.12, 0.00
8.65, 81.11, 0.00
9.05, 80.99, 0.00
9.66, 80.94, 0.00
9.30, 81.60, 0.00
8.65, 80.55, 0.00
9.18, 79.31, 0.00
9.94, 78.43, 0.00
10.79, 79.51, 0.00
9.82, 79.56, 0.00
9.70, 78.75, 0.00
10.75, 79.50, 0.00
10.23, 79.08, 0.00
10.55, 80.18, 0.00
9.38, 80.52, 0.00
9.34, 80.62, 0.00
