Unhappy, Sameness, Tolerance
29.43, 59.27, 0.14
20.65, 65.55, 0.07
15.76, 69.18, 0.04
13.10, 70.95, 0.02
12.57, 73.36, 0.01
10.51, 73.13, 0.00
10.75, 73.54, 0.00
11.16, 74.74, 0.00
10.99, 74.55, 0.00
11.48, 75.75, 0.00
9.70, 76.24, 0.00
9.09, 75.81, 0.00
10.31, 76.67, 0.00
8.73, 75.83, 0.00
10.63, 75.88, 0.00
9.74, 77.45, 0.00
9.38, 75.98, 0.00
9.86, 76.43, 0.00
9.82, 76.32, 0.00
9.66, 75.83, 0.00
9.74, 76.50, 0.00
10.02, 76.14, 0.00
9.86, 75.97, 0.00
10.43, 76.57, 0.00
10.51, 77.30, 0.00
9.98, 77.03, 0.00
9.54, 77.24, 0.00
9.50, 78.58, 0.00
9.09, 77.99, 0.00
9.54, 78.28, 0.00
9.05, 78.14, 0.00
8.85, 78.64, 0.00
8.97, 79.00, 0.00
8.85, 80.07, 0.00
8.25, 79.03, 0.00
8.73, 78.11, 0.00
9.22, 78.99, 0.00
8.25, 78.57, 0.00
8.85, 77.83, 0.00
9.70, 77.82, 0.00
10.06, 78.14, 0.00
9.78, 79.56, 0.00
8.77, 79.64, 0.00
8.77, 79.26, 0.00
8.41, 79.41, 0.00
8.81, 78.86, 0.00
10.02, 79.25, 0.00
9.50, 78.51, 0.00
9.82, 78.14, 0.00
10.15, 79.39, 0.00
9.22, 79.64, 0.00
8.97, 79.16, 0.00
9.78, 79.81, 0.00
9.50, 80.08, 0.00
9.18, 78.95, 0.00
9.50, 78.71, 0.00
9.46, 81.26, 0.00
