Unhappy, Sameness, Tolerance
34.44, 62.98, 0.00
18.76, 68.01, 0.00
14.19, 70.96, 0.00
12.00, 72.10, 0.00
11.60, 73.17, 0.00
11.08, 74.91, 0.00
9.58, 74.76, 0.00
9.01, 75.96, 0.00
9.01, 75.37, 0.00
9.62, 75.11, 0.00
10.43, 74.82, 0.00
10.06, 75.78, 0.00
10.31, 75.63, 0.00
9.82, 75.30, 0.00
10.75, 75.77, 0.00
9.78, 77.27, 0.00
8.85, 77.49, 0.00
9.42, 77.68, 0.00
9.22, 76.90, 0.00
9.34, 76.62, 0.00
9.86, 77.07, 0.00
10.39, 77.20, 0.00
9.58, 76.89, 0.00
10.63, 76.48, 0.00
10.47, 77.46, 0.00
10.02, 78.17, 0.00
9.46, 78.42, 0.00
9.62, 77.34, 0.00
9.94, 77.60, 0.00
9.74, 77.95, 0.00
9.94, 78.37, 0.00
9.98, 78.35, 0.00
9.98, 78.41, 0.00
9.82, 77.76, 0.00
9.94, 77.92, 0.00
10.51, 78.06, 0.00
10.27, 79.05, 0.00
9.58, 78.72, 0.00
9.70, 78.50, 0.00
9.82, 79.07, 0.00
9.70, 78.95, 0.00
9.30, 80.62, 0.00
8.41, 79.09, 0.00
9.26, 78.34, 0.00
9.26, 78.64, 0.00
9.86, 79.49, 0.00
9.22, 79.59, 0.00
9.70, 79.86, 0.00
8.61, 80.17, 0.00
8.45, 80.45, 0.00
8.41, 79.20, 0.00
