Unhappy, Sameness, Tolerance
1.74, 51.22, 0.94
0.00, 50.92, 1.00
0.00, 50.72, 1.00
0.00, 50.49, 1.00
0.00, 50.02, 1.00
0.00, 50.03, 1.00
0.00, 49.96, 1.00
0.00, 49.95, 1.00
0.00, 50.48, 1.00
0.00, 50.86, 1.00
0.00, 50.64, 1.00
0.00, 50.81, 1.00
0.00, 50.93, 1.00
0.00, 51.08, 1.00
0.00, 51.21, 1.00
0.00, 51.13, 1.00
0.00, 51.31, 1.00
0.00, 51.42, 1.00
0.00, 50.78, 1.00
0.00, 50.92, 1.00
0.00, 50.52, 1.00
0.00, 50.24, 1.00
0.00, 50.96, 1.00
0.00, 51.07, 1.00
0.00, 50.64, 1.00
0.00, 50.53, 1.00
0.00, 50.68, 1.00
0.00, 50.80, 1.00
0.00, 50.83, 1.00
0.00, 50.97, 1.00
0.00, 50.58, 1.00
0.00, 50.42, 1.00
0.00, 50.58, 1.00
0.00, 50.82, 1.00
0.00, 50.62, 1.00
0.00, 50.12, 1.00
0.00, 49.70, 1.00
0.00, 49.96, 1.00
0.00, 50.33, 1.00
0.00, 50.11, 1.00
0.00, 50.00, 1.00
0.00, 49.88, 1.00
0.00, 49.58, 1.00
0.00, 49.56, 1.00
0.00, 49.62, 1.00
0.00, 49.54, 1.00
0.00, 49.82, 1.00
0.00, 49.81, 1.00
0.00, 49.84, 1.00
0.00, 50.45, 1.00
