Unhappy, Sameness, Tolerance
32.50, 61.75, 0.01
20.13, 67.59, 0.00
15.00, 70.03, 0.00
14.03, 71.83, 0.00
12.33, 74.07, 0.00
11.12, 74.61, 0.00
11.16, 75.85, 0.00
9.86, 76.72, 0.00
9.62, 76.64, 0.00
9.62, 77.78, 0.00
9.82, 77.72, 0.00
9.86, 77.06, 0.00
10.19, 76.14, 0.00
10.59, 78.08, 0.00
9.70, 76.72, 0.00
10.06, 76.87, 0.00
10.06, 77.80, 0.00
8.93, 78.84, 0.00
8.61, 78.67, 0.00
8.45, 79.15, 0.00
8.61, 77.99, 0.00
9.26, 79.06, 0.00
8.41, 78.45, 0.00
9.18, 78.21, 0.00
9.38, 78.09, 0.00
9.50, 77.67, 0.00
10.23, 77.33, 0.00
10.06, 77.97, 0.00
10.19, 78.25, 0.00
9.66, 79.82, 0.00
8.57, 78.70, 0.00
9.01, 79.19, 0.00
8.97, 79.23, 0.00
8.85, 77.51, 0.00
10.19, 77.94, 0.00
9.82, 78.44, 0.00
10.27, 79.07, 0.00
10.06, 79.24, 0.00
9.62, 80.90, 0.00
8.29, 78.66, 0.00
9.78, 79.65, 0.00
8.89, 79.15, 0.00
9.62, 79.28, 0.00
9.74, 79.99, 0.00
8.97, 79.21, 0.00
9.50, 78.64, 0.00
9.70, 79.00, 0.00
9.74, 79.69, 0.00
9.38, 78.96, 0.00
9.82, 78.02, 0.00
10.55, 79.06, 0.00
10.02, 79.15, 0.00
10.43, 81.40, 0.00
8.61, 80.58, 0.00
8.77, 80.24, 0.00
9.38, 80.12, 0.00
9.50, 79.83, 0.00
9.90, 80.38, 0.00
9.62, 81.75, 0.00
8.49, 80.90, 0.00
9.01, 80.29, 0.00
9.05, 80.83, 0.00
