Unhappy, Sameness, Tolerance
15.56, 55.49, 0.59
13.95, 59.33, 0.43
14.47, 63.37, 0.32
14.71, 66.51, 0.19
14.27, 69.48, 0.11
13.26, 71.07, 0.07
12.17, 72.20, 0.04
11.20, 73.81, 0.02
10.11, 75.00, 0.02
10.11, 74.87, 0.01
10.06, 75.63, 0.01
9.54, 75.50, 0.00
10.06, 76.57, 0.00
9.54, 76.54, 0.00
10.27, 78.06, 0.00
9.09, 77.32, 0.00
9.22, 77.81, 0.00
8.85, 77.41, 0.00
9.30, 77.18, 0.00
9.34, 76.20, 0.00
9.86, 77.45, 0.00
9.54, 78.57, 0.00
8.61, 78.31, 0.00
9.38, 78.46, 0.00
9.58, 78.40, 0.00
9.34, 79.43, 0.00
8.49, 79.25, 0.00
9.50, 79.63, 0.00
8.69, 80.02, 0.00
8.69, 80.16, 0.00
8.41, 78.97, 0.00
9.38, 78.07, 0.00
10.55, 78.20, 0.00
9.86, 79.29, 0.00
9.42, 78.48, 0.00
10.31, 79.75, 0.00
9.09, 80.38, 0.00
8.21, 79.79, 0.00
9.34, 79.13, 0.00
9.66, 79.74, 0.00
8.89, 79.57, 0.00
9.66, 80.69, 0.00
9.30, 79.07, 0.00
10.11, 79.62, 0.00
9.86, 79.42, 0.00
10.47, 79.53, 0.00
9.78, 79.71, 0.00
9.74, 81.06, 0.00
8.93, 81.54, 0.00
8.53, 80.73, 0.00
8.89, 78.91, 0.00
10.02, 80.93, 0.00
8.73, 80.78, 0.00
9.09, 79.99, 0.00
9.18, 79.49, 0.00
