Unhappy, Sameness, Tolerance
18.15, 56.11, 0.49
11.76, 58.91, 0.47
9.34, 60.87, 0.45
8.00, 61.32, 0.43
8.12, 62.38, 0.42
7.28, 63.70, 0.41
7.28, 63.85, 0.39
7.68, 63.70, 0.36
8.61, 64.46, 0.32
8.08, 64.84, 0.30
9.05, 65.43, 0.25
11.72, 67.44, 0.20
11.40, 68.93, 0.15
11.72, 70.74, 0.09
12.33, 72.33, 0.03
11.76, 73.68, 0.01
11.28, 73.73, 0.00
11.16, 73.90, 0.00
10.71, 74.90, 0.00
10.43, 75.12, 0.00
10.63, 75.50, 0.00
10.51, 75.93, 0.00
10.55, 75.54, 0.00
10.71, 76.38, 0.00
10.67, 76.07, 0.00
11.16, 76.99, 0.00
10.43, 77.69, 0.00
10.11, 78.08, 0.00
9.70, 78.79, 0.00
9.58, 78.86, 0.00
9.94, 79.10, 0.00
9.26, 78.98, 0.00
9.94, 78.96, 0.00
9.70, 79.64, 0.00
9.26, 79.56, 0.00
9.54, 79.39, 0.00
9.42, 80.50, 0.00
8.77, 80.00, 0.00
9.26, 79.75, 0.00
9.18, 80.16, 0.00
8.89, 80.87, 0.00
8.04, 80.56, 0.00
8.45, 80.65, 0.00
8.65, 81.91, 0.00
8.04, 81.36, 0.00
8.25, 79.36, 0.00
9.34, 79.27, 0.00
9.50, 79.12, 0.00
10.19, 78.59, 0.00
10.06, 79.26, 0.00
9.82, 79.32, 0.00
10.11, 80.23, 0.00
9.22, 80.44, 0.00
9.26, 81.11, 0.00
