Unhappy, Sameness, Tolerance
9.38, 53.65, 0.75
6.51, 55.56, 0.75
5.74, 56.23, 0.76
5.05, 57.01, 0.78
4.20, 57.51, 0.79
4.49, 57.44, 0.80
4.08, 58.41, 0.82
3.76, 58.00, 0.82
4.24, 57.83, 0.80
4.97, 58.44, 0.78
4.04, 58.35, 0.80
4.45, 59.02, 0.81
3.56, 58.82, 0.81
4.24, 58.64, 0.81
5.05, 57.82, 0.80
4.24, 58.22, 0.82
4.04, 58.14, 0.81
4.93, 58.90, 0.80
4.93, 60.08, 0.79
5.09, 60.52, 0.77
3.68, 59.75, 0.79
2.91, 58.85, 0.83
3.11, 58.13, 0.85
3.48, 58.24, 0.84
3.31, 58.07, 0.84
3.56, 58.10, 0.85
2.79, 57.93, 0.86
3.31, 56.75, 0.85
3.11, 56.93, 0.85
3.64, 56.87, 0.85
3.23, 57.12, 0.84
4.24, 57.95, 0.82
4.37, 58.19, 0.82
3.07, 57.51, 0.84
2.99, 57.57, 0.86
3.40, 56.87, 0.86
2.87, 57.44, 0.88
2.79, 57.11, 0.87
3.03, 56.43, 0.86
3.72, 56.89, 0.84
4.04, 56.87, 0.84
2.91, 56.72, 0.84
3.56, 56.79, 0.85
3.60, 57.00, 0.85
3.56, 56.73, 0.85
3.23, 56.94, 0.86
3.19, 56.10, 0.86
2.79, 56.32, 0.87
3.27, 56.52, 0.86
2.67, 57.23, 0.86
2.99, 56.94, 0.86
3.15, 56.24, 0.87
2.71, 56.96, 0.88
2.10, 56.73, 0.90
2.34, 56.55, 0.89
2.59, 56.10, 0.89
2.30, 56.09, 0.89
2.22, 56.08, 0.89
