Unhappy, Sameness, Tolerance
20.21, 55.85, 0.44
13.86, 61.01, 0.43
11.24, 63.49, 0.43
10.83, 65.88, 0.43
9.74, 67.43, 0.42
8.89, 68.10, 0.40
7.68, 67.26, 0.42
8.00, 67.69, 0.44
7.80, 67.26, 0.45
7.56, 68.36, 0.46
6.71, 68.82, 0.47
7.03, 68.04, 0.47
8.53, 68.45, 0.45
8.00, 68.96, 0.45
8.25, 69.98, 0.43
7.32, 69.87, 0.45
7.28, 69.27, 0.47
7.19, 68.63, 0.46
8.57, 68.53, 0.44
8.73, 69.27, 0.42
8.73, 70.04, 0.40
9.22, 70.53, 0.39
8.65, 71.84, 0.40
7.96, 71.29, 0.40
7.76, 71.16, 0.41
8.00, 70.48, 0.38
8.61, 71.56, 0.38
7.80, 71.22, 0.37
8.25, 71.86, 0.37
8.33, 71.31, 0.35
9.22, 73.47, 0.33
8.12, 72.07, 0.33
9.34, 72.99, 0.32
8.89, 73.46, 0.31
8.08, 74.25, 0.31
8.04, 72.91, 0.31
8.08, 73.45, 0.35
7.48, 72.88, 0.37
7.56, 72.31, 0.38
7.80, 72.15, 0.38
8.21, 71.98, 0.38
8.37, 72.44, 0.38
8.12, 72.51, 0.37
7.24, 72.13, 0.38
7.96, 70.76, 0.38
8.04, 72.74, 0.38
7.60, 72.67, 0.39
7.64, 72.07, 0.38
8.08, 72.07, 0.38
7.32, 70.40, 0.40
8.08, 70.36, 0.42
8.33, 70.32, 0.42
8.04, 69.77, 0.45
7.28, 70.32, 0.46
7.07, 69.64, 0.46
7.80, 69.49, 0.50
6.27, 69.47, 0.53
7.07, 68.42, 0.55
7.36, 68.29, 0.55
6.35, 68.74, 0.58
5.46, 67.18, 0.60
6.87, 68.79, 0.58
5.74, 67.34, 0.58
5.38, 67.19, 0.64
4.97, 66.73, 0.66
4.73, 65.63, 0.69
4.81, 65.75, 0.71
