Unhappy, Sameness, Tolerance
26.27, 59.76, 0.24
20.05, 66.15, 0.08
16.09, 69.73, 0.02
13.82, 71.76, 0.01
12.00, 72.28, 0.00
11.68, 74.54, 0.00
9.98, 74.89, 0.00
9.86, 76.21, 0.00
9.38, 75.42, 0.00
10.63, 76.01, 0.00
9.46, 75.77, 0.00
10.79, 75.91, 0.00
10.47, 77.29, 0.00
9.58, 77.08, 0.00
10.06, 76.81, 0.00
11.36, 77.07, 0.00
10.06, 76.61, 0.00
10.47, 76.55, 0.00
10.75, 76.57, 0.00
10.51, 77.67, 0.00
9.82, 77.86, 0.00
10.55, 76.98, 0.00
10.23, 76.56, 0.00
10.27, 78.14, 0.00
10.15, 78.01, 0.00
9.98, 78.00, 0.00
10.63, 78.46, 0.00
9.82, 77.61, 0.00
10.67, 78.73, 0.00
9.50, 80.11, 0.00
8.65, 79.52, 0.00
9.05, 78.94, 0.00
9.90, 77.61, 0.00
10.75, 78.81, 0.00
9.46, 79.21, 0.00
9.42, 77.87, 0.00
10.19, 79.75, 0.00
9.18, 79.59, 0.00
8.77, 78.07, 0.00
10.27, 79.18, 0.00
9.58, 81.05, 0.00
8.21, 81.49, 0.00
8.04, 79.48, 0.00
9.01, 78.65, 0.00
9.74, 79.09, 0.00
9.94, 79.94, 0.00
9.26, 80.61, 0.00
8.57, 80.03, 0.00
9.14, 81.01, 0.00
8.45, 80.37, 0.00
8.97, 81.45, 0.00
7.96, 79.19, 0.00
9.30, 80.12, 0.00
9.74, 79.75, 0.00
9.66, 80.35, 0.00
