Unhappy, Sameness, Tolerance
2.06, 50.94, 0.94
0.20, 50.36, 0.99
0.00, 50.36, 1.00
0.00, 50.27, 1.00
0.00, 49.48, 1.00
0.00, 49.13, 1.00
0.00, 49.13, 1.00
0.00, 49.65, 1.00
0.00, 50.06, 1.00
0.00, 50.22, 1.00
0.00, 49.98, 1.00
0.00, 50.29, 1.00
0.00, 50.25, 1.00
0.00, 50.29, 1.00
0.00, 50.58, 1.00
0.00, 50.46, 1.00
0.00, 50.05, 1.00
0.00, 50.23, 1.00
0.00, 50.05, 1.00
0.00, 50.16, 1.00
0.00, 50.37, 1.00
0.00, 49.99, 1.00
0.00, 49.93, 1.00
0.00, 49.76, 1.00
0.00, 50.01, 1.00
0.00, 50.00, 1.00
0.00, 50.74, 1.00
0.00, 50.53, 1.00
0.00, 50.19, 1.00
0.00, 50.01, 1.00
0.00, 50.09, 1.00
0.00, 49.86, 1.00
0.00, 49.92, 1.00
0.00, 49.98, 1.00
0.00, 50.25, 1.00
0.00, 49.90, 1.00
0.00, 49.86, 1.00
0.00, 49.80, 1.00
0.00, 50.20, 1.00
0.00, 50.30, 1.00
0.00, 50.36, 1.00
0.00, 50.31, 1.00
0.00, 50.68, 1.00
0.00, 50.49, 1.00
0.00, 50.47, 1.00
0.00, 50.54, 1.00
0.00, 50.18, 1.00
0.00, 50.05, 1.00
0.00, 50.33, 1.00
0.00, 50.62, 1.00
