Unhappy, Sameness, Tolerance
2.51, 51.36, 0.94
0.00, 51.57, 1.00
0.00, 51.82, 1.00
0.00, 51.96, 1.00
0.00, 51.76, 1.00
0.00, 51.44, 1.00
0.00, 51.18, 1.00
0.00, 50.83, 1.00
0.00, 50.76, 1.00
0.00, 50.75, 1.00
0.00, 51.30, 1.00
0.00, 51.06, 1.00
0.00, 50.52, 1.00
0.00, 50.71, 1.00
0.00, 50.38, 1.00
0.00, 49.97, 1.00
0.00, 49.57, 1.00
0.00, 49.13, 1.00
0.00, 49.60, 1.00
0.00, 49.82, 1.00
0.00, 50.01, 1.00
0.00, 50.03, 1.00
0.00, 50.39, 1.00
0.00, 50.05, 1.00
0.00, 49.95, 1.00
0.00, 50.01, 1.00
0.00, 49.92, 1.00
0.00, 49.60, 1.00
0.00, 50.30, 1.00
0.00, 50.11, 1.00
0.00, 50.69, 1.00
0.00, 50.66, 1.00
0.00, 50.87, 1.00
0.00, 50.72, 1.00
0.00, 50.93, 1.00
0.00, 51.04, 1.00
0.00, 51.01, 1.00
0.00, 50.65, 1.00
0.00, 49.90, 1.00
0.00, 50.11, 1.00
0.00, 50.44, 1.00
0.00, 50.42, 1.00
0.00, 49.67, 1.00
0.00, 49.12, 1.00
0.00, 48.98, 1.00
0.00, 49.26, 1.00
0.00, 48.73, 1.00
0.00, 48.91, 1.00
0.00, 48.93, 1.00
0.00, 48.96, 1.00
