Unhappy, Sameness, Tolerance
1.58, 50.06, 0.95
0.04, 50.29, 1.00
0.00, 50.05, 1.00
0.00, 50.13, 1.00
0.00, 49.40, 1.00
0.00, 49.47, 1.00
0.00, 49.52, 1.00
0.00, 49.56, 1.00
0.00, 49.73, 1.00
0.00, 49.91, 1.00
0.00, 49.72, 1.00
0.00, 49.86, 1.00
0.00, 50.13, 1.00
0.00, 50.08, 1.00
0.00, 49.96, 1.00
0.00, 49.75, 1.00
0.00, 49.61, 1.00
0.00, 49.49, 1.00
0.00, 49.84, 1.00
0.00, 49.97, 1.00
0.00, 50.23, 1.00
0.00, 51.08, 1.00
0.00, 51.09, 1.00
0.00, 50.93, 1.00
0.00, 51.17, 1.00
0.00, 50.75, 1.00
0.00, 50.29, 1.00
0.00, 49.91, 1.00
0.00, 49.88, 1.00
0.00, 49.88, 1.00
0.00, 50.56, 1.00
0.00, 50.66, 1.00
0.00, 50.55, 1.00
0.00, 50.26, 1.00
0.00, 49.93, 1.00
0.00, 50.27, 1.00
0.00, 50.35, 1.00
0.00, 50.12, 1.00
0.00, 50.18, 1.00
0.00, 50.26, 1.00
0.00, 50.03, 1.00
0.00, 49.99, 1.00
0.00, 50.17, 1.00
0.00, 49.66, 1.00
0.00, 49.58, 1.00
0.00, 49.49, 1.00
0.00, 49.41, 1.00
0.00, 49.24, 1.00
0.00, 49.41, 1.00
0.00, 49.45, 1.00
