Unhappy, Sameness, Tolerance
19.00, 56.32, 0.49
11.60, 59.80, 0.48
8.25, 60.54, 0.48
6.95, 61.70, 0.48
6.18, 62.03, 0.48
5.78, 62.23, 0.48
5.98, 62.05, 0.48
5.34, 61.66, 0.47
6.27, 63.11, 0.47
4.97, 62.20, 0.47
4.69, 62.45, 0.47
5.30, 62.41, 0.47
4.93, 61.83, 0.47
5.34, 61.03, 0.47
6.10, 60.86, 0.47
5.90, 61.13, 0.47
5.86, 61.81, 0.47
5.13, 61.90, 0.47
5.25, 61.82, 0.47
5.74, 61.52, 0.47
5.78, 61.92, 0.47
5.46, 61.77, 0.47
4.97, 61.71, 0.47
4.81, 61.60, 0.47
6.02, 61.39, 0.47
5.86, 60.99, 0.47
5.86, 60.62, 0.47
6.02, 61.37, 0.47
5.21, 61.74, 0.47
5.30, 61.25, 0.47
6.18, 61.17, 0.47
5.30, 61.32, 0.47
6.59, 61.63, 0.47
6.51, 61.79, 0.47
5.90, 61.58, 0.47
6.18, 61.81, 0.47
5.82, 61.22, 0.47
6.27, 62.11, 0.47
5.58, 62.05, 0.47
6.14, 61.67, 0.47
6.22, 61.84, 0.47
6.14, 61.83, 0.47
5.34, 62.09, 0.47
5.58, 61.40, 0.47
5.78, 61.60, 0.47
5.54, 62.14, 0.47
5.25, 61.22, 0.47
5.74, 61.80, 0.47
5.50, 61.80, 0.47
5.30, 61.81, 0.47
4.97, 61.99, 0.47
5.25, 60.81, 0.47
5.21, 60.04, 0.47
