Unhappy, Sameness, Tolerance
5.54, 50.58, 0.84
2.14, 51.01, 0.92
0.93, 51.05, 0.96
0.40, 50.83, 0.99
0.20, 50.77, 1.00
0.04, 50.88, 1.00
0.00, 50.62, 1.00
0.00, 50.68, 1.00
0.08, 51.14, 1.00
0.00, 51.11, 1.00
0.00, 51.07, 1.00
0.00, 51.29, 1.00
0.00, 51.75, 1.00
0.00, 51.74, 1.00
0.00, 50.95, 1.00
0.00, 50.36, 1.00
0.00, 49.85, 1.00
0.00, 50.23, 1.00
0.00, 50.19, 1.00
0.00, 50.23, 1.00
0.00, 49.73, 1.00
0.00, 49.58, 1.00
0.00, 49.95, 1.00
0.00, 50.03, 1.00
0.00, 49.42, 1.00
0.00, 49.59, 1.00
0.00, 49.62, 1.00
0.00, 49.33, 1.00
0.00, 49.67, 1.00
0.00, 49.21, 1.00
0.00, 49.12, 1.00
0.00, 49.52, 1.00
0.00, 49.64, 1.00
0.00, 50.24, 1.00
0.00, 50.28, 1.00
0.00, 49.89, 1.00
0.00, 49.58, 1.00
0.00, 49.73, 1.00
0.00, 50.02, 1.00
0.00, 49.91, 1.00
0.00, 49.58, 1.00
0.00, 49.41, 1.00
0.00, 49.57, 1.00
0.00, 49.37, 1.00
0.00, 49.64, 1.00
0.00, 49.54, 1.00
0.00, 49.33, 1.00
0.00, 49.44, 1.00
0.00, 49.29, 1.00
0.00, 49.46, 1.00
