Unhappy, Sameness, Tolerance
7.07, 53.02, 0.82
3.52, 54.28, 0.84
2.83, 54.51, 0.84
2.22, 54.43, 0.84
2.34, 54.83, 0.84
1.98, 55.29, 0.84
1.58, 54.65, 0.84
1.78, 54.11, 0.84
2.43, 54.28, 0.84
2.02, 54.66, 0.84
1.58, 54.01, 0.84
1.86, 53.42, 0.84
1.94, 53.62, 0.84
1.66, 53.28, 0.84
1.50, 52.81, 0.84
1.41, 52.90, 0.84
1.62, 52.83, 0.84
1.29, 53.05, 0.84
1.62, 53.05, 0.84
1.25, 53.02, 0.84
1.54, 52.78, 0.84
2.06, 53.15, 0.84
1.41, 52.67, 0.84
1.82, 52.68, 0.84
1.70, 52.35, 0.84
2.02, 52.97, 0.84
2.22, 53.06, 0.84
1.50, 53.07, 0.84
1.86, 53.24, 0.84
1.70, 53.48, 0.84
1.94, 54.10, 0.84
1.21, 53.19, 0.85
1.46, 52.81, 0.85
1.46, 52.75, 0.85
1.33, 53.08, 0.85
1.54, 52.67, 0.85
1.66, 52.38, 0.85
2.71, 52.45, 0.85
1.82, 52.63, 0.85
1.74, 52.66, 0.85
1.58, 52.72, 0.85
1.09, 53.25, 0.85
1.66, 52.87, 0.85
1.66, 52.62, 0.85
1.70, 52.29, 0.85
1.70, 52.70, 0.85
1.82, 53.31, 0.85
1.82, 53.24, 0.85
1.82, 53.57, 0.85
1.90, 53.35, 0.85
