Unhappy, Sameness, Tolerance
0.40, 50.81, 0.99
0.00, 50.31, 1.00
0.00, 50.26, 1.00
0.00, 50.24, 1.00
0.00, 50.46, 1.00
0.00, 50.77, 1.00
0.00, 50.73, 1.00
0.00, 50.76, 1.00
0.00, 50.56, 1.00
0.00, 50.57, 1.00
0.00, 50.70, 1.00
0.00, 50.76, 1.00
0.00, 50.89, 1.00
0.00, 50.58, 1.00
0.00, 50.86, 1.00
0.00, 50.67, 1.00
0.00, 51.20, 1.00
0.00, 50.94, 1.00
0.00, 50.89, 1.00
0.00, 50.35, 1.00
0.00, 50.02, 1.00
0.00, 50.28, 1.00
0.00, 50.46, 1.00
0.00, 50.03, 1.00
0.00, 49.96, 1.00
0.00, 49.99, 1.00
0.00, 49.79, 1.00
0.00, 49.13, 1.00
0.00, 49.39, 1.00
0.00, 49.91, 1.00
0.00, 50.13, 1.00
0.00, 50.39, 1.00
0.00, 50.10, 1.00
0.00, 50.07, 1.00
0.00, 50.26, 1.00
0.00, 50.40, 1.00
0.00, 50.24, 1.00
0.00, 50.21, 1.00
0.00, 50.17, 1.00
0.00, 49.93, 1.00
0.00, 49.80, 1.00
0.00, 49.87, 1.00
0.00, 49.87, 1.00
0.00, 49.45, 1.00
0.00, 49.43, 1.00
0.00, 49.21, 1.00
0.00, 49.47, 1.00
0.00, 49.19, 1.00
0.00, 49.17, 1.00
0.00, 49.16, 1.00
