Unhappy, Sameness, Tolerance
28.90, 60.68, 0.15
18.92, 66.38, 0.08
15.24, 69.70, 0.04
12.85, 70.60, 0.01
12.17, 71.97, 0.01
11.76, 71.88, 0.00
12.25, 73.72, 0.00
11.24, 74.51, 0.00
10.67, 73.47, 0.00
11.84, 75.88, 0.00
10.47, 75.98, 0.00
10.15, 75.34, 0.00
10.83, 74.73, 0.00
10.55, 75.41, 0.00
10.19, 76.12, 0.00
9.58, 76.12, 0.00
10.23, 75.74, 0.00
10.47, 76.12, 0.00
10.35, 76.41, 0.00
10.15, 76.35, 0.00
10.11, 76.83, 0.00
10.06, 77.62, 0.00
9.46, 77.93, 0.00
9.66, 78.30, 0.00
9.18, 78.62, 0.00
9.09, 78.05, 0.00
9.34, 78.89, 0.00
8.21, 79.11, 0.00
9.05, 79.10, 0.00
8.49, 79.26, 0.00
8.89, 79.07, 0.00
9.01, 78.48, 0.00
9.34, 79.69, 0.00
8.85, 79.68, 0.00
9.14, 79.64, 0.00
8.93, 79.60, 0.00
9.38, 78.78, 0.00
10.19, 78.38, 0.00
10.15, 80.05, 0.00
8.77, 80.77, 0.00
8.61, 81.17, 0.00
8.37, 80.96, 0.00
8.57, 78.67, 0.00
9.90, 80.11, 0.00
9.58, 79.42, 0.00
9.42, 80.74, 0.00
8.45, 78.54, 0.00
9.74, 78.50, 0.00
10.55, 79.68, 0.00
9.34, 79.83, 0.00
9.38, 79.33, 0.00
