Unhappy, Sameness, Tolerance
2.34, 51.05, 0.94
0.44, 50.75, 0.99
0.04, 50.82, 1.00
0.00, 50.64, 1.00
0.00, 50.93, 1.00
0.00, 50.95, 1.00
0.00, 51.13, 1.00
0.00, 50.90, 1.00
0.00, 50.99, 1.00
0.00, 50.46, 1.00
0.00, 50.24, 1.00
0.00, 50.58, 1.00
0.00, 50.44, 1.00
0.00, 49.76, 1.00
0.00, 49.34, 1.00
0.00, 49.54, 1.00
0.00, 49.77, 1.00
0.00, 50.05, 1.00
0.00, 50.17, 1.00
0.00, 50.55, 1.00
0.00, 50.12, 1.00
0.00, 49.85, 1.00
0.00, 49.53, 1.00
0.00, 49.51, 1.00
0.00, 49.98, 1.00
0.00, 50.21, 1.00
0.00, 50.56, 1.00
0.00, 50.27, 1.00
0.00, 50.91, 1.00
0.00, 50.41, 1.00
0.00, 50.39, 1.00
0.00, 51.10, 1.00
0.00, 50.52, 1.00
0.00, 50.68, 1.00
0.00, 50.90, 1.00
0.00, 50.30, 1.00
0.00, 50.12, 1.00
0.00, 49.74, 1.00
0.00, 49.46, 1.00
0.00, 49.76, 1.00
0.00, 50.03, 1.00
0.00, 49.98, 1.00
0.00, 50.42, 1.00
0.00, 50.17, 1.00
0.00, 50.35, 1.00
0.00, 49.76, 1.00
0.00, 50.00, 1.00
0.00, 49.88, 1.00
0.00, 50.54, 1.00
0.00, 50.17, 1.00
