Unhappy, Sameness, Tolerance
21.42, 57.32, 0.37
18.47, 62.41, 0.24
15.04, 67.07, 0.14
13.38, 69.30, 0.08
11.80, 70.74, 0.04
11.64, 72.35, 0.02
11.44, 73.11, 0.01
11.12, 73.95, 0.01
11.40, 74.45, 0.00
10.67, 75.74, 0.00
10.47, 75.25, 0.00
10.15, 74.84, 0.00
10.47, 77.47, 0.00
8.73, 76.31, 0.00
10.02, 75.25, 0.00
10.87, 75.63, 0.00
10.67, 77.00, 0.00
9.98, 77.26, 0.00
9.82, 77.47, 0.00
10.06, 78.28, 0.00
8.89, 77.42, 0.00
9.90, 77.37, 0.00
10.23, 77.42, 0.00
9.78, 78.08, 0.00
9.42, 78.91, 0.00
9.50, 77.90, 0.00
10.19, 78.49, 0.00
9.90, 78.36, 0.00
9.58, 76.95, 0.00
10.63, 78.95, 0.00
9.58, 78.88, 0.00
9.38, 79.45, 0.00
8.69, 79.72, 0.00
9.09, 79.48, 0.00
9.01, 79.55, 0.00
8.77, 79.62, 0.00
9.46, 79.76, 0.00
9.26, 80.32, 0.00
8.33, 81.02, 0.00
7.80, 80.39, 0.00
8.41, 80.00, 0.00
8.89, 77.67, 0.00
10.47, 79.45, 0.00
9.18, 77.45, 0.00
10.99, 78.42, 0.00
10.47, 78.25, 0.00
10.47, 77.73, 0.00
10.43, 78.66, 0.00
9.82, 80.02, 0.00
9.09, 78.07, 0.00
10.02, 78.36, 0.00
10.06, 78.66, 0.00
