Unhappy, Sameness, Tolerance
29.30, 61.00, 0.12
21.26, 68.61, 0.00
14.35, 70.58, 0.00
13.22, 71.66, 0.00
11.92, 72.66, 0.00
12.00, 73.59, 0.00
11.16, 73.91, 0.00
11.32, 74.42, 0.00
10.47, 75.59, 0.00
10.71, 75.41, 0.00
9.98, 76.04, 0.00
9.74, 75.10, 0.00
10.91, 75.64, 0.00
10.83, 76.77, 0.00
9.78, 77.03, 0.00
9.66, 75.75, 0.00
10.75, 75.74, 0.00
10.35, 76.57, 0.00
10.43, 78.23, 0.00
8.81, 77.75, 0.00
9.66, 78.02, 0.00
9.58, 78.24, 0.00
9.58, 77.55, 0.00
9.66, 77.52, 0.00
10.35, 77.72, 0.00
10.71, 77.58, 0.00
10.19, 79.02, 0.00
9.05, 78.98, 0.00
8.93, 78.57, 0.00
9.34, 78.09, 0.00
9.14, 78.22, 0.00
8.81, 77.96, 0.00
9.50, 77.96, 0.00
9.90, 77.66, 0.00
10.02, 78.32, 0.00
9.94, 77.76, 0.00
10.06, 79.51, 0.00
9.26, 79.76, 0.00
9.22, 79.62, 0.00
8.93, 78.82, 0.00
9.54, 79.24, 0.00
9.30, 78.65, 0.00
9.94, 78.94, 0.00
9.14, 79.69, 0.00
8.77, 81.23, 0.00
8.08, 80.01, 0.00
8.57, 80.39, 0.00
9.05, 79.67, 0.00
9.14, 81.12, 0.00
8.37, 78.73, 0.00
9.82, 79.22, 0.00
9.30, 79.21, 0.00
9.66, 79.91, 0.00
9.18, 79.13, 0.00
9.58, 78.56, 0.00
9.86, 79.75, 0.00
8.85, 80.00, 0.00
8.61, 78.74, 0.00
9.82, 80.81, 0.00
8.77, 80.10, 0.00
9.26, 80.66, 0.00
8.65, 79.91, 0.00
8.97, 79.84, 0.00
9.26, 79.70, 0.00
9.34, 79.27, 0.00
