Unhappy, Sameness, Tolerance
16.45, 56.06, 0.52
10.15, 58.31, 0.52
7.96, 59.21, 0.52
6.79, 59.18, 0.53
6.43, 59.64, 0.54
6.55, 60.34, 0.54
5.90, 60.83, 0.54
4.93, 61.66, 0.54
4.04, 61.34, 0.54
4.53, 60.75, 0.54
4.61, 60.91, 0.54
4.69, 60.88, 0.54
5.05, 61.24, 0.54
5.30, 61.05, 0.54
4.85, 61.08, 0.54
4.53, 61.05, 0.54
5.13, 60.33, 0.54
5.21, 60.21, 0.54
4.73, 60.21, 0.54
5.82, 60.29, 0.54
5.34, 61.35, 0.54
4.16, 61.08, 0.54
4.89, 61.30, 0.54
5.13, 61.21, 0.54
4.45, 60.62, 0.54
5.09, 60.85, 0.54
4.28, 60.93, 0.54
4.73, 60.81, 0.54
4.49, 60.75, 0.54
4.57, 60.55, 0.54
4.97, 61.45, 0.54
3.96, 60.06, 0.54
4.85, 60.67, 0.54
4.24, 60.32, 0.54
4.93, 60.59, 0.54
4.81, 60.62, 0.54
5.25, 60.82, 0.54
5.13, 60.12, 0.54
5.86, 60.59, 0.54
5.30, 60.87, 0.54
6.55, 61.06, 0.54
5.25, 60.80, 0.54
5.42, 60.87, 0.54
6.06, 60.52, 0.54
5.58, 60.68, 0.54
4.85, 60.46, 0.54
5.21, 60.22, 0.54
4.97, 59.57, 0.54
5.78, 59.17, 0.54
5.78, 59.83, 0.54
