Unhappy, Sameness, Tolerance
25.55, 58.35, 0.24
16.05, 63.20, 0.24
11.68, 65.03, 0.23
10.75, 66.41, 0.23
9.94, 68.20, 0.24
8.21, 68.22, 0.24
8.41, 69.44, 0.24
7.68, 69.46, 0.24
7.28, 69.05, 0.24
6.87, 69.00, 0.24
7.56, 69.04, 0.24
7.80, 69.72, 0.24
7.40, 69.57, 0.24
6.99, 69.21, 0.24
6.67, 68.56, 0.24
7.80, 67.61, 0.24
7.96, 68.05, 0.24
8.21, 68.03, 0.24
8.00, 68.41, 0.24
8.12, 68.89, 0.24
8.29, 70.26, 0.23
7.48, 70.45, 0.23
7.32, 69.79, 0.23
7.48, 69.18, 0.23
7.64, 69.96, 0.23
7.28, 69.53, 0.23
7.80, 69.15, 0.23
7.56, 69.75, 0.23
7.07, 68.99, 0.23
8.41, 70.68, 0.23
6.75, 69.98, 0.23
7.52, 70.36, 0.23
7.48, 70.95, 0.23
6.83, 69.87, 0.23
7.76, 69.66, 0.23
7.72, 69.89, 0.23
6.99, 69.13, 0.23
7.80, 68.68, 0.23
7.60, 69.59, 0.23
7.28, 69.94, 0.23
6.67, 69.99, 0.23
6.99, 69.06, 0.23
7.32, 68.48, 0.23
7.32, 69.09, 0.23
7.68, 67.22, 0.23
8.37, 67.68, 0.23
7.72, 68.21, 0.23
7.80, 67.77, 0.23
8.29, 67.12, 0.23
8.57, 67.51, 0.23
8.57, 67.94, 0.23
