Unhappy, Sameness, Tolerance
33.83, 61.89, 0.00
19.64, 68.18, 0.00
14.55, 70.32, 0.00
12.53, 72.27, 0.00
12.21, 72.97, 0.00
11.80, 72.49, 0.00
12.25, 74.13, 0.00
11.03, 75.12, 0.00
10.15, 74.94, 0.00
11.20, 75.33, 0.00
10.19, 75.44, 0.00
10.99, 76.77, 0.00
9.09, 75.51, 0.00
10.99, 76.99, 0.00
9.62, 77.17, 0.00
9.90, 77.65, 0.00
9.90, 76.76, 0.00
10.35, 77.13, 0.00
10.02, 78.09, 0.00
9.50, 78.08, 0.00
9.74, 79.57, 0.00
8.93, 79.89, 0.00
8.65, 78.59, 0.00
9.38, 77.81, 0.00
10.75, 77.87, 0.00
10.11, 79.67, 0.00
8.93, 78.77, 0.00
10.06, 79.24, 0.00
9.74, 79.16, 0.00
9.50, 79.60, 0.00
9.14, 78.98, 0.00
10.02, 79.99, 0.00
9.05, 79.71, 0.00
9.34, 79.57, 0.00
9.09, 79.94, 0.00
9.50, 80.11, 0.00
9.34, 78.86, 0.00
9.98, 79.12, 0.00
9.86, 79.86, 0.00
9.22, 80.34, 0.00
9.30, 81.45, 0.00
8.04, 80.97, 0.00
8.49, 79.36, 0.00
9.66, 80.15, 0.00
8.81, 80.80, 0.00
8.61, 80.27, 0.00
9.05, 79.27, 0.00
10.27, 80.39, 0.00
9.05, 80.75, 0.00
8.97, 81.53, 0.00
