Unhappy, Sameness, Tolerance
24.98, 59.14, 0.26
15.04, 63.16, 0.29
12.21, 65.19, 0.29
11.96, 66.89, 0.29
9.50, 68.33, 0.32
8.73, 68.30, 0.34
9.78, 70.40, 0.33
9.18, 70.76, 0.31
8.25, 71.20, 0.34
8.08, 70.98, 0.34
8.41, 71.63, 0.34
7.92, 71.91, 0.35
7.52, 71.16, 0.34
8.08, 70.65, 0.37
7.80, 69.76, 0.39
8.29, 69.56, 0.39
9.05, 69.83, 0.39
8.57, 70.05, 0.40
7.68, 69.54, 0.42
7.56, 70.41, 0.44
6.71, 70.05, 0.46
7.07, 69.51, 0.46
7.11, 69.04, 0.47
6.63, 68.61, 0.47
6.99, 68.65, 0.48
7.80, 69.74, 0.47
7.48, 69.52, 0.46
7.28, 69.38, 0.49
7.03, 69.27, 0.50
6.59, 68.68, 0.50
8.12, 68.95, 0.48
7.36, 69.45, 0.47
7.03, 69.67, 0.47
5.86, 69.11, 0.47
7.19, 69.46, 0.48
6.59, 69.33, 0.48
7.96, 69.35, 0.48
7.36, 69.25, 0.48
7.96, 69.10, 0.49
8.04, 69.30, 0.49
6.75, 70.26, 0.49
6.39, 69.89, 0.50
7.24, 69.43, 0.49
7.96, 69.96, 0.48
7.64, 69.03, 0.49
7.64, 68.93, 0.45
8.21, 69.79, 0.43
7.32, 69.73, 0.43
7.72, 70.74, 0.45
8.73, 70.46, 0.41
9.09, 69.75, 0.38
9.09, 69.54, 0.37
