Unhappy, Sameness, Tolerance
33.67, 62.56, 0.00
18.43, 66.32, 0.00
16.77, 70.18, 0.00
12.85, 71.64, 0.00
12.61, 72.58, 0.00
11.24, 74.16, 0.00
10.95, 73.96, 0.00
10.67, 74.64, 0.00
11.12, 76.24, 0.00
10.35, 75.57, 0.00
10.55, 75.54, 0.00
11.03, 76.29, 0.00
10.23, 76.92, 0.00
9.26, 76.44, 0.00
11.16, 77.86, 0.00
9.62, 78.87, 0.00
9.09, 78.80, 0.00
9.22, 77.51, 0.00
10.63, 77.99, 0.00
10.59, 77.98, 0.00
10.95, 78.44, 0.00
9.58, 77.79, 0.00
10.15, 78.53, 0.00
9.70, 78.09, 0.00
9.50, 77.60, 0.00
10.35, 78.54, 0.00
9.82, 78.03, 0.00
10.27, 78.38, 0.00
9.94, 79.26, 0.00
9.26, 78.89, 0.00
9.30, 79.00, 0.00
9.62, 79.10, 0.00
9.22, 78.72, 0.00
9.86, 78.96, 0.00
9.66, 80.02, 0.00
8.85, 79.80, 0.00
8.73, 79.57, 0.00
9.42, 81.00, 0.00
8.04, 79.83, 0.00
8.45, 79.48, 0.00
9.18, 79.14, 0.00
9.14, 78.88, 0.00
9.74, 79.84, 0.00
9.26, 79.53, 0.00
9.62, 78.06, 0.00
9.86, 79.95, 0.00
8.61, 78.14, 0.00
10.23, 80.55, 0.00
8.57, 80.49, 0.00
8.65, 80.29, 0.00
