Unhappy, Sameness, Tolerance
4.53, 51.11, 0.89
0.08, 50.43, 1.00
0.00, 50.36, 1.00
0.00, 50.28, 1.00
0.00, 49.92, 1.00
0.00, 50.00, 1.00
0.00, 50.41, 1.00
0.00, 51.20, 1.00
0.00, 50.65, 1.00
0.00, 50.15, 1.00
0.00, 50.03, 1.00
0.00, 50.26, 1.00
0.00, 49.91, 1.00
0.00, 50.24, 1.00
0.00, 49.83, 1.00
0.00, 49.79, 1.00
0.00, 50.10, 1.00
0.00, 50.46, 1.00
0.00, 50.39, 1.00
0.00, 50.05, 1.00
0.00, 50.07, 1.00
0.00, 49.69, 1.00
0.00, 49.54, 1.00
0.00, 49.57, 1.00
0.00, 49.21, 1.00
0.00, 49.00, 1.00
0.00, 48.77, 1.00
0.00, 48.87, 1.00
0.00, 49.31, 1.00
0.00, 49.58, 1.00
0.00, 49.88, 1.00
0.00, 50.09, 1.00
0.00, 50.09, 1.00
0.00, 50.12, 1.00
0.00, 49.78, 1.00
0.00, 49.96, 1.00
0.00, 49.54, 1.00
0.00, 49.25, 1.00
0.00, 49.22, 1.00
0.00, 49.80, 1.00
0.00, 49.75, 1.00
0.00, 49.86, 1.00
0.00, 50.21, 1.00
0.00, 49.94, 1.00
0.00, 49.70, 1.00
0.00, 50.15, 1.00
0.00, 50.09, 1.00
0.00, 50.11, 1.00
0.00, 50.03, 1.00
0.00, 49.99, 1.00
