Unhappy, Sameness, Tolerance
28.38, 60.09, 0.17
17.62, 65.15, 0.15
13.18, 67.01, 0.14
10.47, 68.08, 0.14
10.27, 67.82, 0.14
9.98, 68.37, 0.14
10.27, 70.11, 0.14
9.50, 69.94, 0.14
9.42, 70.49, 0.14
9.18, 69.88, 0.14
8.53, 70.46, 0.14
9.46, 69.86, 0.14
8.65, 70.07, 0.14
9.18, 70.68, 0.14
9.09, 71.12, 0.14
9.42, 71.64, 0.14
9.18, 72.21, 0.14
8.89, 71.99, 0.14
8.16, 72.21, 0.14
7.68, 71.96, 0.14
8.65, 71.66, 0.14
8.69, 71.45, 0.14
8.57, 71.44, 0.14
8.29, 70.80, 0.14
8.61, 70.94, 0.14
9.18, 72.28, 0.14
8.33, 72.19, 0.14
7.76, 72.39, 0.14
7.92, 71.95, 0.14
8.45, 71.55, 0.14
8.49, 72.32, 0.14
7.60, 72.35, 0.14
8.29, 72.10, 0.14
8.89, 72.14, 0.14
8.61, 70.58, 0.14
9.38, 71.43, 0.14
9.42, 71.44, 0.14
9.78, 71.81, 0.14
9.58, 73.35, 0.14
8.45, 73.75, 0.14
7.72, 74.81, 0.14
6.87, 74.18, 0.14
7.07, 72.77, 0.14
8.49, 71.78, 0.14
9.14, 71.72, 0.14
8.53, 72.75, 0.14
7.36, 72.09, 0.14
8.65, 71.94, 0.14
8.12, 72.68, 0.14
8.65, 71.72, 0.14
9.42, 71.82, 0.14
9.62, 71.34, 0.14
9.90, 71.95, 0.14
9.62, 71.98, 0.14
9.18, 73.02, 0.14
8.69, 73.33, 0.14
8.00, 73.38, 0.14
7.64, 73.02, 0.14
8.33, 72.51, 0.14
8.37, 72.28, 0.14
