Unhappy, Sameness, Tolerance
2.38, 51.31, 0.95
0.08, 50.70, 1.00
0.00, 50.61, 1.00
0.00, 50.73, 1.00
0.00, 50.59, 1.00
0.00, 50.55, 1.00
0.00, 49.93, 1.00
0.00, 49.51, 1.00
0.00, 49.34, 1.00
0.00, 49.66, 1.00
0.00, 49.87, 1.00
0.00, 50.11, 1.00
0.00, 50.36, 1.00
0.00, 50.69, 1.00
0.00, 50.55, 1.00
0.00, 51.20, 1.00
0.00, 51.09, 1.00
0.00, 50.88, 1.00
0.00, 50.46, 1.00
0.00, 50.59, 1.00
0.00, 50.45, 1.00
0.00, 50.43, 1.00
0.00, 50.47, 1.00
0.00, 50.74, 1.00
0.00, 50.59, 1.00
0.00, 50.51, 1.00
0.00, 50.25, 1.00
0.00, 50.40, 1.00
0.00, 50.01, 1.00
0.00, 50.11, 1.00
0.00, 50.27, 1.00
0.00, 50.54, 1.00
0.00, 50.38, 1.00
0.00, 50.34, 1.00
0.00, 50.75, 1.00
0.00, 50.36, 1.00
0.00, 50.36, 1.00
0.00, 50.78, 1.00
0.00, 51.00, 1.00
0.00, 51.21, 1.00
0.00, 50.97, 1.00
0.00, 51.00, 1.00
0.00, 50.81, 1.00
0.00, 50.85, 1.00
0.00, 50.42, 1.00
0.00, 50.64, 1.00
0.00, 51.04, 1.00
0.00, 51.02, 1.00
0.00, 51.00, 1.00
0.00, 50.87, 1.00
