Unhappy, Sameness, Tolerance
25.38, 58.67, 0.22
16.45, 64.53, 0.19
12.33, 66.06, 0.17
11.16, 68.92, 0.16
9.05, 70.07, 0.15
9.30, 69.10, 0.14
9.70, 70.83, 0.13
8.65, 70.48, 0.13
9.70, 71.82, 0.13
8.73, 71.33, 0.13
9.34, 71.61, 0.12
9.98, 71.36, 0.12
9.94, 72.09, 0.12
9.18, 72.71, 0.11
9.09, 72.81, 0.11
8.73, 73.28, 0.10
8.04, 73.60, 0.10
8.69, 73.38, 0.10
9.26, 73.01, 0.10
9.46, 73.43, 0.09
9.66, 73.05, 0.09
9.09, 74.14, 0.09
8.93, 74.76, 0.09
8.45, 73.95, 0.09
9.01, 73.36, 0.09
8.81, 74.24, 0.09
8.04, 74.52, 0.09
8.08, 74.61, 0.09
8.49, 75.44, 0.08
7.96, 75.21, 0.08
8.53, 74.42, 0.08
9.42, 74.28, 0.07
9.90, 75.06, 0.07
9.09, 75.90, 0.07
8.49, 76.29, 0.07
8.04, 75.25, 0.07
9.05, 74.71, 0.07
10.02, 75.64, 0.07
9.38, 74.82, 0.06
9.82, 74.66, 0.06
9.74, 75.75, 0.06
8.97, 76.16, 0.06
8.73, 76.36, 0.06
9.46, 76.30, 0.06
9.78, 74.96, 0.06
10.06, 74.54, 0.06
10.27, 75.10, 0.06
9.82, 75.81, 0.06
8.61, 75.77, 0.06
8.61, 76.77, 0.06
