Unhappy, Sameness, Tolerance
33.10, 62.08, 0.00
19.93, 68.24, 0.00
14.43, 71.52, 0.00
12.09, 72.45, 0.00
11.16, 73.18, 0.00
10.83, 73.92, 0.00
11.40, 73.85, 0.00
10.99, 73.97, 0.00
10.87, 75.16, 0.00
10.51, 75.53, 0.00
10.67, 76.00, 0.00
10.31, 76.06, 0.00
9.98, 76.04, 0.00
10.59, 76.38, 0.00
10.11, 76.59, 0.00
9.98, 76.80, 0.00
9.82, 78.23, 0.00
8.77, 78.28, 0.00
9.42, 80.13, 0.00
7.84, 79.05, 0.00
8.97, 78.35, 0.00
8.77, 78.25, 0.00
9.26, 77.36, 0.00
10.11, 77.63, 0.00
9.70, 78.80, 0.00
9.05, 78.43, 0.00
10.23, 79.07, 0.00
8.89, 79.24, 0.00
8.97, 80.15, 0.00
9.30, 80.32, 0.00
9.18, 80.61, 0.00
8.33, 79.65, 0.00
8.61, 79.94, 0.00
9.26, 79.59, 0.00
8.81, 79.15, 0.00
9.34, 79.60, 0.00
8.57, 79.37, 0.00
8.45, 80.12, 0.00
8.33, 79.65, 0.00
8.97, 80.71, 0.00
8.73, 81.85, 0.00
7.76, 79.47, 0.00
8.73, 80.87, 0.00
7.92, 79.58, 0.00
9.22, 78.27, 0.00
10.59, 78.33, 0.00
10.51, 79.61, 0.00
9.86, 79.65, 0.00
9.42, 78.87, 0.00
10.63, 78.76, 0.00
10.43, 78.95, 0.00
9.98, 80.36, 0.00
9.01, 79.54, 0.00
9.70, 79.73, 0.00
9.42, 78.91, 0.00
9.66, 80.38, 0.00
8.81, 80.04, 0.00
9.46, 80.35, 0.00
8.93, 79.95, 0.00
9.38, 79.52, 0.00
9.82, 80.62, 0.00
8.69, 80.40, 0.00
9.34, 80.91, 0.00
8.89, 81.14, 0.00
8.41, 80.29, 0.00
9.18, 80.36, 0.00
9.26, 80.25, 0.00
