Unhappy, Sameness, Tolerance
1.86, 50.38, 0.95
0.12, 51.04, 0.99
0.00, 50.60, 1.00
0.00, 50.41, 1.00
0.00, 49.96, 1.00
0.00, 49.93, 1.00
0.00, 49.50, 1.00
0.00, 49.80, 1.00
0.00, 49.50, 1.00
0.00, 48.99, 1.00
0.00, 48.88, 1.00
0.00, 48.53, 1.00
0.00, 49.03, 1.00
0.00, 48.79, 1.00
0.00, 48.82, 1.00
0.00, 49.20, 1.00
0.00, 49.24, 1.00
0.00, 49.57, 1.00
0.00, 49.76, 1.00
0.00, 49.45, 1.00
0.00, 49.65, 1.00
0.00, 49.00, 1.00
0.00, 49.11, 1.00
0.00, 49.59, 1.00
0.00, 49.53, 1.00
0.00, 49.34, 1.00
0.00, 48.65, 1.00
0.00, 49.38, 1.00
0.00, 49.49, 1.00
0.00, 49.33, 1.00
0.00, 49.64, 1.00
0.00, 50.35, 1.00
0.00, 50.28, 1.00
0.00, 50.30, 1.00
0.00, 50.39, 1.00
0.00, 50.45, 1.00
0.00, 50.34, 1.00
0.00, 50.17, 1.00
0.00, 49.83, 1.00
0.00, 49.77, 1.00
0.00, 50.22, 1.00
0.00, 50.67, 1.00
0.00, 50.05, 1.00
0.00, 49.91, 1.00
0.00, 49.88, 1.00
0.00, 49.66, 1.00
0.00, 49.30, 1.00
0.00, 49.28, 1.00
0.00, 49.21, 1.00
0.00, 49.09, 1.00
