Unhappy, Sameness, Tolerance
3.44, 51.07, 0.90
0.08, 51.08, 1.00
0.00, 50.95, 1.00
0.00, 50.31, 1.00
0.00, 50.38, 1.00
0.00, 50.05, 1.00
0.00, 49.97, 1.00
0.00, 50.25, 1.00
0.00, 49.83, 1.00
0.00, 49.81, 1.00
0.00, 49.65, 1.00
0.00, 49.58, 1.00
0.00, 49.88, 1.00
0.00, 49.93, 1.00
0.00, 50.17, 1.00
0.00, 50.79, 1.00
0.00, 50.27, 1.00
0.00, 50.38, 1.00
0.00, 50.31, 1.00
0.00, 50.73, 1.00
0.00, 51.44, 1.00
0.00, 50.73, 1.00
0.00, 50.98, 1.00
0.00, 50.60, 1.00
0.00, 50.49, 1.00
0.00, 50.23, 1.00
0.00, 50.20, 1.00
0.00, 49.75, 1.00
0.00, 49.72, 1.00
0.00, 49.80, 1.00
0.00, 49.70, 1.00
0.00, 49.65, 1.00
0.00, 49.71, 1.00
0.00, 50.07, 1.00
0.00, 50.25, 1.00
0.00, 50.10, 1.00
0.00, 50.59, 1.00
0.00, 50.59, 1.00
0.00, 49.93, 1.00
0.00, 50.21, 1.00
0.00, 49.99, 1.00
0.00, 50.34, 1.00
0.00, 50.10, 1.00
0.00, 50.07, 1.00
0.00, 49.87, 1.00
0.00, 50.01, 1.00
0.00, 49.56, 1.00
0.00, 49.74, 1.00
0.00, 50.07, 1.00
0.00, 49.69, 1.00
