Unhappy, Sameness, Tolerance
3.60, 50.73, 0.90
0.04, 51.05, 1.00
0.00, 50.90, 1.00
0.00, 50.55, 1.00
0.00, 50.42, 1.00
0.00, 50.27, 1.00
0.00, 50.07, 1.00
0.00, 49.66, 1.00
0.00, 49.84, 1.00
0.00, 49.63, 1.00
0.00, 49.67, 1.00
0.00, 49.27, 1.00
0.00, 49.02, 1.00
0.00, 49.52, 1.00
0.00, 49.25, 1.00
0.00, 49.04, 1.00
0.00, 49.01, 1.00
0.00, 48.76, 1.00
0.00, 49.26, 1.00
0.00, 49.80, 1.00
0.00, 50.21, 1.00
0.00, 50.15, 1.00
0.00, 50.29, 1.00
0.00, 49.81, 1.00
0.00, 49.95, 1.00
0.00, 50.06, 1.00
0.00, 50.26, 1.00
0.00, 50.36, 1.00
0.00, 50.42, 1.00
0.00, 49.78, 1.00
0.00, 50.39, 1.00
0.00, 50.35, 1.00
0.00, 50.53, 1.00
0.00, 50.18, 1.00
0.00, 49.71, 1.00
0.00, 49.70, 1.00
0.00, 49.77, 1.00
0.00, 50.11, 1.00
0.00, 50.12, 1.00
0.00, 49.93, 1.00
0.00, 49.50, 1.00
0.00, 48.97, 1.00
0.00, 49.10, 1.00
0.00, 48.99, 1.00
0.00, 48.93, 1.00
0.00, 49.15, 1.00
0.00, 49.72, 1.00
0.00, 49.66, 1.00
0.00, 49.68, 1.00
0.00, 50.02, 1.00
