Unhappy, Sameness, Tolerance
16.09, 55.41, 0.55
11.28, 58.50, 0.56
9.42, 61.33, 0.55
8.04, 62.24, 0.57
6.59, 62.75, 0.60
6.10, 63.16, 0.62
6.10, 63.45, 0.64
6.31, 64.00, 0.64
6.18, 63.09, 0.63
5.70, 62.92, 0.64
6.27, 63.28, 0.65
5.94, 63.23, 0.66
6.18, 63.22, 0.63
5.98, 63.73, 0.66
5.94, 63.84, 0.66
6.83, 64.20, 0.62
5.78, 64.05, 0.65
6.02, 63.80, 0.65
6.51, 63.68, 0.65
5.86, 63.20, 0.64
7.03, 64.07, 0.63
6.14, 64.15, 0.64
6.35, 64.50, 0.63
7.03, 64.25, 0.60
8.12, 65.25, 0.57
6.79, 64.85, 0.58
6.63, 65.41, 0.60
6.22, 65.01, 0.63
5.38, 64.95, 0.66
5.38, 65.27, 0.67
5.70, 64.78, 0.68
5.46, 64.09, 0.68
5.25, 63.55, 0.69
5.70, 63.42, 0.69
5.30, 63.42, 0.70
5.25, 64.02, 0.68
5.62, 64.00, 0.69
6.43, 64.59, 0.65
5.90, 64.14, 0.66
5.74, 63.93, 0.68
5.90, 63.18, 0.69
4.81, 63.05, 0.70
5.42, 62.66, 0.71
5.58, 62.70, 0.70
6.67, 63.08, 0.68
7.03, 62.79, 0.65
6.67, 62.98, 0.65
6.55, 63.08, 0.66
5.90, 63.36, 0.63
7.19, 64.25, 0.61
6.31, 64.95, 0.64
5.98, 63.66, 0.64
7.03, 62.95, 0.61
6.95, 63.30, 0.63
