Unhappy, Sameness, Tolerance
17.87, 57.02, 0.47
13.78, 61.10, 0.45
10.55, 63.57, 0.43
11.20, 66.07, 0.42
9.98, 67.60, 0.39
9.18, 69.19, 0.41
8.53, 68.98, 0.38
8.73, 69.64, 0.36
7.72, 69.35, 0.39
8.97, 69.83, 0.41
8.21, 70.19, 0.41
8.37, 70.15, 0.39
7.88, 71.01, 0.39
8.61, 69.93, 0.35
8.53, 70.51, 0.35
8.73, 71.10, 0.37
7.36, 71.41, 0.39
8.29, 70.72, 0.40
8.04, 70.39, 0.38
8.16, 71.69, 0.36
8.25, 71.49, 0.36
8.93, 71.75, 0.38
7.60, 70.13, 0.41
7.84, 71.27, 0.41
8.04, 71.95, 0.39
6.91, 71.34, 0.39
6.87, 70.70, 0.40
6.63, 71.21, 0.41
8.12, 71.47, 0.38
8.33, 71.21, 0.37
7.92, 71.33, 0.36
7.72, 71.34, 0.39
7.48, 70.10, 0.38
8.49, 69.98, 0.37
8.65, 70.11, 0.35
8.65, 70.21, 0.35
8.89, 71.67, 0.33
8.53, 73.13, 0.33
7.36, 71.49, 0.32
8.57, 71.89, 0.34
8.41, 70.87, 0.36
8.21, 71.02, 0.36
8.49, 70.19, 0.36
8.81, 70.78, 0.36
8.85, 71.14, 0.37
7.84, 71.48, 0.37
7.40, 69.89, 0.39
8.69, 70.24, 0.39
8.00, 69.93, 0.40
8.57, 70.86, 0.40
8.45, 71.10, 0.43
7.36, 71.86, 0.42
7.84, 71.30, 0.40
7.19, 71.07, 0.41
7.88, 70.71, 0.43
6.83, 70.93, 0.44
8.00, 71.02, 0.45
7.72, 70.66, 0.43
7.24, 70.13, 0.44
7.80, 71.13, 0.43
6.67, 71.30, 0.45
6.67, 70.88, 0.46
