Unhappy, Sameness, Tolerance
32.30, 62.02, 0.01
19.81, 67.61, 0.00
14.83, 70.77, 0.00
12.97, 71.29, 0.00
12.57, 73.26, 0.00
10.83, 74.46, 0.00
10.87, 74.33, 0.00
10.59, 75.09, 0.00
10.87, 74.69, 0.00
10.55, 75.71, 0.00
10.15, 75.92, 0.00
10.35, 76.18, 0.00
9.50, 77.08, 0.00
9.05, 77.04, 0.00
9.05, 75.69, 0.00
10.71, 76.06, 0.00
10.39, 76.28, 0.00
10.23, 77.46, 0.00
9.78, 76.91, 0.00
9.62, 76.66, 0.00
10.11, 75.51, 0.00
10.83, 75.86, 0.00
10.23, 75.63, 0.00
10.71, 78.07, 0.00
9.70, 78.59, 0.00
9.70, 78.11, 0.00
9.74, 77.57, 0.00
10.43, 77.47, 0.00
9.42, 77.92, 0.00
9.78, 79.06, 0.00
8.81, 78.49, 0.00
9.46, 77.65, 0.00
10.83, 77.97, 0.00
9.98, 79.38, 0.00
9.01, 78.60, 0.00
9.58, 79.23, 0.00
8.89, 78.68, 0.00
9.30, 79.69, 0.00
8.77, 80.00, 0.00
8.61, 81.32, 0.00
7.52, 79.22, 0.00
9.01, 79.20, 0.00
8.97, 79.58, 0.00
8.53, 79.11, 0.00
9.22, 78.36, 0.00
10.31, 79.63, 0.00
9.34, 79.19, 0.00
9.18, 77.54, 0.00
10.19, 78.72, 0.00
9.70, 79.21, 0.00
8.41, 79.26, 0.00
9.18, 79.09, 0.00
9.42, 80.08, 0.00
9.09, 79.60, 0.00
9.78, 79.23, 0.00
10.11, 79.61, 0.00
9.54, 80.81, 0.00
9.14, 80.29, 0.00
9.14, 78.53, 0.00
