Unhappy, Sameness, Tolerance
13.30, 55.09, 0.62
6.43, 56.49, 0.70
3.72, 55.89, 0.78
2.02, 55.81, 0.86
0.77, 55.23, 0.94
0.12, 54.22, 0.98
0.04, 53.18, 1.00
0.04, 52.53, 1.00
0.00, 52.16, 1.00
0.00, 51.75, 1.00
0.00, 51.34, 1.00
0.00, 50.70, 1.00
0.00, 50.45, 1.00
0.00, 49.85, 1.00
0.00, 50.17, 1.00
0.00, 49.99, 1.00
0.00, 50.29, 1.00
0.00, 50.44, 1.00
0.00, 50.69, 1.00
0.00, 50.37, 1.00
0.00, 50.34, 1.00
0.00, 50.81, 1.00
0.00, 50.21, 1.00
0.00, 50.22, 1.00
0.00, 50.22, 1.00
0.00, 50.65, 1.00
0.00, 50.18, 1.00
0.00, 50.12, 1.00
0.00, 50.27, 1.00
0.00, 49.99, 1.00
0.00, 50.37, 1.00
0.00, 50.00, 1.00
0.00, 49.95, 1.00
0.00, 49.97, 1.00
0.00, 49.65, 1.00
0.00, 50.00, 1.00
0.00, 50.14, 1.00
0.00, 50.33, 1.00
0.00, 49.96, 1.00
0.00, 50.31, 1.00
0.00, 49.96, 1.00
0.00, 50.54, 1.00
0.00, 50.68, 1.00
0.00, 50.93, 1.00
0.00, 50.89, 1.00
0.00, 50.95, 1.00
0.00, 50.43, 1.00
0.00, 50.35, 1.00
0.00, 50.63, 1.00
0.00, 50.73, 1.00
