Unhappy, Sameness, Tolerance
15.60, 54.74, 0.56
8.73, 57.95, 0.59
5.62, 58.70, 0.62
4.61, 58.20, 0.65
3.52, 58.41, 0.67
3.44, 58.05, 0.71
2.26, 57.20, 0.77
2.06, 56.64, 0.85
0.57, 56.01, 0.93
0.32, 55.27, 0.98
0.00, 54.49, 0.99
0.00, 54.03, 1.00
0.00, 53.32, 1.00
0.00, 52.22, 1.00
0.00, 52.12, 1.00
0.00, 51.51, 1.00
0.00, 51.65, 1.00
0.00, 51.41, 1.00
0.00, 51.31, 1.00
0.00, 51.03, 1.00
0.00, 51.30, 1.00
0.00, 51.22, 1.00
0.00, 51.27, 1.00
0.00, 50.89, 1.00
0.00, 50.67, 1.00
0.00, 50.27, 1.00
0.00, 50.48, 1.00
0.00, 50.73, 1.00
0.00, 51.01, 1.00
0.00, 50.54, 1.00
0.00, 50.28, 1.00
0.00, 49.96, 1.00
0.00, 49.81, 1.00
0.00, 49.38, 1.00
0.00, 49.49, 1.00
0.00, 49.87, 1.00
0.00, 49.63, 1.00
0.00, 49.43, 1.00
0.00, 49.91, 1.00
0.00, 50.21, 1.00
0.00, 50.10, 1.00
0.00, 50.14, 1.00
0.00, 50.16, 1.00
0.00, 50.25, 1.00
0.00, 50.32, 1.00
0.00, 50.33, 1.00
0.00, 49.81, 1.00
0.00, 49.86, 1.00
0.00, 49.99, 1.00
0.00, 50.11, 1.00
