Unhappy, Sameness, Tolerance
28.50, 60.06, 0.11
21.95, 67.22, 0.00
16.17, 70.47, 0.00
13.14, 72.72, 0.00
11.16, 74.49, 0.00
10.02, 75.02, 0.00
10.39, 74.04, 0.00
11.56, 75.87, 0.00
9.62, 77.11, 0.00
9.38, 77.16, 0.00
9.18, 78.12, 0.00
8.77, 77.60, 0.00
9.42, 77.49, 0.00
9.26, 77.89, 0.00
8.93, 78.51, 0.00
9.46, 77.31, 0.00
10.19, 77.59, 0.00
9.74, 78.61, 0.00
8.97, 78.31, 0.00
9.38, 78.58, 0.00
9.34, 78.32, 0.00
9.14, 76.99, 0.00
10.27, 76.30, 0.00
10.31, 77.02, 0.00
9.98, 77.20, 0.00
9.94, 78.32, 0.00
9.38, 78.43, 0.00
9.46, 77.97, 0.00
10.06, 79.73, 0.00
9.05, 78.51, 0.00
10.11, 78.25, 0.00
9.90, 78.36, 0.00
10.06, 78.72, 0.00
9.62, 79.10, 0.00
9.38, 79.36, 0.00
9.30, 79.08, 0.00
9.78, 79.42, 0.00
9.42, 79.17, 0.00
9.74, 78.41, 0.00
9.62, 79.10, 0.00
9.86, 79.47, 0.00
9.46, 79.99, 0.00
8.93, 79.36, 0.00
9.78, 79.67, 0.00
9.54, 79.67, 0.00
9.18, 79.53, 0.00
9.30, 78.85, 0.00
9.74, 80.13, 0.00
8.57, 80.84, 0.00
8.65, 79.56, 0.00
