Unhappy, Sameness, Tolerance
31.04, 61.67, 0.07
20.01, 67.05, 0.00
15.24, 69.68, 0.00
13.66, 71.70, 0.00
12.57, 73.89, 0.00
10.35, 74.33, 0.00
10.23, 74.75, 0.00
10.71, 76.01, 0.00
10.15, 76.28, 0.00
9.82, 75.84, 0.00
9.58, 77.31, 0.00
9.30, 78.03, 0.00
9.05, 76.79, 0.00
9.98, 76.95, 0.00
9.66, 77.37, 0.00
9.42, 77.48, 0.00
9.82, 76.58, 0.00
10.15, 76.91, 0.00
10.15, 76.79, 0.00
9.98, 76.89, 0.00
9.82, 76.13, 0.00
10.31, 77.53, 0.00
9.54, 78.54, 0.00
8.81, 77.75, 0.00
9.42, 76.67, 0.00
10.47, 77.27, 0.00
10.19, 78.69, 0.00
9.22, 77.87, 0.00
9.22, 76.95, 0.00
9.50, 76.17, 0.00
10.75, 77.81, 0.00
9.82, 77.26, 0.00
10.59, 77.54, 0.00
9.86, 78.72, 0.00
8.61, 78.40, 0.00
9.62, 79.67, 0.00
8.97, 78.06, 0.00
10.02, 80.36, 0.00
8.25, 78.65, 0.00
9.74, 79.34, 0.00
8.93, 79.31, 0.00
8.73, 77.98, 0.00
10.15, 80.20, 0.00
8.41, 79.25, 0.00
9.05, 78.93, 0.00
9.50, 80.28, 0.00
8.85, 79.70, 0.00
9.14, 80.81, 0.00
8.37, 80.89, 0.00
7.56, 79.92, 0.00
8.69, 79.40, 0.00
9.50, 78.60, 0.00
10.35, 78.84, 0.00
10.31, 79.73, 0.00
