Unhappy, Sameness, Tolerance
2.06, 50.50, 0.95
0.00, 50.00, 1.00
0.00, 50.41, 1.00
0.00, 49.88, 1.00
0.00, 49.55, 1.00
0.00, 49.50, 1.00
0.00, 49.67, 1.00
0.00, 49.67, 1.00
0.00, 50.24, 1.00
0.00, 50.53, 1.00
0.00, 50.30, 1.00
0.00, 50.29, 1.00
0.00, 50.12, 1.00
0.00, 49.60, 1.00
0.00, 49.59, 1.00
0.00, 49.56, 1.00
0.00, 49.64, 1.00
0.00, 49.57, 1.00
0.00, 49.60, 1.00
0.00, 49.87, 1.00
0.00, 50.83, 1.00
0.00, 50.95, 1.00
0.00, 50.60, 1.00
0.00, 50.50, 1.00
0.00, 50.68, 1.00
0.00, 50.31, 1.00
0.00, 50.47, 1.00
0.00, 50.52, 1.00
0.00, 49.93, 1.00
0.00, 49.99, 1.00
0.00, 50.42, 1.00
0.00, 50.01, 1.00
0.00, 49.64, 1.00
0.00, 49.42, 1.00
0.00, 49.45, 1.00
0.00, 49.43, 1.00
0.00, 49.80, 1.00
0.00, 49.88, 1.00
0.00, 49.66, 1.00
0.00, 49.91, 1.00
0.00, 49.47, 1.00
0.00, 49.31, 1.00
0.00, 49.51, 1.00
0.00, 49.84, 1.00
0.00, 50.06, 1.00
0.00, 50.18, 1.00
0.00, 49.98, 1.00
0.00, 50.13, 1.00
0.00, 49.61, 1.00
0.00, 50.18, 1.00
