Unhappy, Sameness, Tolerance
0.00, 50.46, 1.00
0.00, 50.50, 1.00
0.00, 50.29, 1.00
0.00, 50.49, 1.00
0.00, 50.50, 1.00
0.00, 50.22, 1.00
0.00, 50.50, 1.00
0.00, 50.53, 1.00
0.00, 50.15, 1.00
0.00, 50.45, 1.00
0.00, 50.96, 1.00
0.00, 50.93, 1.00
0.00, 50.76, 1.00
0.00, 50.58, 1.00
0.00, 50.39, 1.00
0.00, 50.20, 1.00
0.00, 50.38, 1.00
0.00, 49.74, 1.00
0.00, 49.58, 1.00
0.00, 49.27, 1.00
0.00, 49.45, 1.00
0.00, 49.83, 1.00
0.00, 50.35, 1.00
0.00, 50.43, 1.00
0.00, 50.37, 1.00
0.00, 50.23, 1.00
0.00, 50.10, 1.00
0.00, 49.51, 1.00
0.00, 49.59, 1.00
0.00, 50.09, 1.00
0.00, 50.26, 1.00
0.00, 50.28, 1.00
0.00, 50.64, 1.00
0.00, 49.99, 1.00
0.00, 50.10, 1.00
0.00, 49.97, 1.00
0.00, 49.91, 1.00
0.00, 49.62, 1.00
0.00, 49.77, 1.00
0.00, 50.08, 1.00
0.00, 49.74, 1.00
0.00, 49.81, 1.00
0.00, 49.77, 1.00
0.00, 49.97, 1.00
0.00, 49.81, 1.00
0.00, 49.84, 1.00
0.00, 49.82, 1.00
0.00, 49.67, 1.00
0.00, 49.75, 1.00
0.00, 50.03, 1.00
