Unhappy, Sameness, Tolerance
33.27, 62.50, 0.00
20.05, 70.16, 0.00
14.07, 72.12, 0.00
12.57, 74.52, 0.00
10.83, 75.29, 0.00
10.39, 76.73, 0.00
9.78, 75.66, 0.00
10.67, 76.65, 0.00
10.19, 77.16, 0.00
9.90, 77.17, 0.00
9.22, 76.05, 0.00
10.11, 76.67, 0.00
10.35, 76.65, 0.00
10.23, 75.54, 0.00
11.16, 75.09, 0.00
11.24, 77.21, 0.00
10.31, 77.80, 0.00
9.86, 76.85, 0.00
10.59, 77.28, 0.00
9.82, 77.97, 0.00
9.50, 78.79, 0.00
9.26, 77.60, 0.00
10.06, 76.28, 0.00
11.20, 78.36, 0.00
9.54, 79.12, 0.00
8.77, 79.26, 0.00
9.01, 77.76, 0.00
9.86, 77.00, 0.00
10.51, 78.62, 0.00
9.62, 78.96, 0.00
9.30, 79.24, 0.00
9.34, 79.04, 0.00
9.38, 79.57, 0.00
9.05, 78.49, 0.00
9.62, 79.65, 0.00
9.30, 81.69, 0.00
7.52, 80.16, 0.00
8.85, 80.63, 0.00
8.49, 79.83, 0.00
9.46, 79.50, 0.00
10.06, 78.84, 0.00
10.06, 79.11, 0.00
9.74, 79.91, 0.00
9.50, 79.28, 0.00
9.54, 78.70, 0.00
9.66, 78.92, 0.00
9.50, 79.15, 0.00
9.14, 79.98, 0.00
8.97, 79.80, 0.00
9.58, 79.91, 0.00
9.18, 79.99, 0.00
9.05, 79.31, 0.00
9.62, 79.98, 0.00
9.26, 78.58, 0.00
10.63, 79.75, 0.00
9.50, 80.01, 0.00
8.97, 79.25, 0.00
9.90, 80.79, 0.00
8.77, 81.08, 0.00
8.45, 81.41, 0.00
8.00, 80.97, 0.00
8.33, 80.16, 0.00
9.18, 80.01, 0.00
9.54, 81.40, 0.00
8.53, 80.50, 0.00
9.18, 80.00, 0.00
9.74, 80.41, 0.00
8.97, 80.66, 0.00
9.14, 78.83, 0.00
10.27, 80.14, 0.00
9.38, 80.31, 0.00
9.42, 80.96, 0.00
