Unhappy, Sameness, Tolerance
0.36, 50.90, 0.99
0.00, 50.68, 1.00
0.00, 50.55, 1.00
0.00, 50.23, 1.00
0.00, 50.24, 1.00
0.00, 50.30, 1.00
0.00, 50.42, 1.00
0.00, 50.59, 1.00
0.00, 50.56, 1.00
0.00, 50.67, 1.00
0.00, 50.61, 1.00
0.00, 50.54, 1.00
0.00, 50.41, 1.00
0.00, 50.77, 1.00
0.00, 50.81, 1.00
0.00, 50.79, 1.00
0.00, 51.13, 1.00
0.00, 50.70, 1.00
0.00, 50.80, 1.00
0.00, 50.82, 1.00
0.00, 50.61, 1.00
0.00, 50.77, 1.00
0.00, 50.72, 1.00
0.00, 50.58, 1.00
0.00, 50.72, 1.00
0.00, 50.48, 1.00
0.00, 50.26, 1.00
0.00, 50.31, 1.00
0.00, 50.18, 1.00
0.00, 50.55, 1.00
0.00, 49.98, 1.00
0.00, 49.61, 1.00
0.00, 50.06, 1.00
0.00, 49.80, 1.00
0.00, 49.35, 1.00
0.00, 49.30, 1.00
0.00, 49.35, 1.00
0.00, 49.10, 1.00
0.00, 49.77, 1.00
0.00, 49.68, 1.00
0.00, 49.64, 1.00
0.00, 49.62, 1.00
0.00, 50.45, 1.00
0.00, 50.06, 1.00
0.00, 50.45, 1.00
0.00, 50.40, 1.00
0.00, 50.57, 1.00
0.00, 50.48, 1.00
0.00, 50.50, 1.00
0.00, 50.49, 1.00
