Unhappy, Sameness, Tolerance
5.58, 51.87, 0.85
3.19, 52.59, 0.91
1.41, 52.37, 0.95
0.61, 52.08, 0.98
0.16, 51.97, 0.99
0.12, 52.05, 1.00
0.00, 51.87, 1.00
0.00, 51.09, 1.00
0.00, 50.76, 1.00
0.00, 50.69, 1.00
0.00, 51.06, 1.00
0.00, 50.80, 1.00
0.00, 50.69, 1.00
0.00, 50.24, 1.00
0.00, 50.21, 1.00
0.00, 50.24, 1.00
0.00, 50.21, 1.00
0.00, 50.46, 1.00
0.00, 50.29, 1.00
0.00, 50.17, 1.00
0.00, 50.38, 1.00
0.00, 50.15, 1.00
0.00, 50.50, 1.00
0.00, 50.40, 1.00
0.00, 50.46, 1.00
0.00, 50.67, 1.00
0.00, 50.65, 1.00
0.00, 50.61, 1.00
0.00, 50.18, 1.00
0.00, 50.80, 1.00
0.00, 50.57, 1.00
0.00, 50.40, 1.00
0.00, 50.49, 1.00
0.00, 50.68, 1.00
0.00, 50.88, 1.00
0.00, 50.70, 1.00
0.00, 50.42, 1.00
0.00, 50.23, 1.00
0.00, 49.86, 1.00
0.00, 50.03, 1.00
0.00, 49.89, 1.00
0.00, 49.83, 1.00
0.00, 50.08, 1.00
0.00, 49.76, 1.00
0.00, 49.91, 1.00
0.00, 49.84, 1.00
0.00, 49.80, 1.00
0.00, 49.80, 1.00
0.00, 49.94, 1.00
0.00, 50.13, 1.00
