Unhappy, Sameness, Tolerance
33.19, 60.71, 0.00
21.34, 67.75, 0.00
15.56, 71.09, 0.00
12.65, 72.34, 0.00
12.00, 72.51, 0.00
12.53, 72.88, 0.00
11.32, 73.96, 0.00
11.28, 74.75, 0.00
10.39, 75.27, 0.00
10.51, 76.44, 0.00
9.62, 76.62, 0.00
9.74, 77.02, 0.00
8.97, 76.98, 0.00
9.82, 77.05, 0.00
9.38, 76.35, 0.00
9.94, 75.88, 0.00
10.31, 75.75, 0.00
10.51, 76.11, 0.00
10.31, 76.45, 0.00
9.66, 76.62, 0.00
10.31, 75.51, 0.00
11.16, 77.27, 0.00
9.34, 77.61, 0.00
9.74, 77.45, 0.00
9.70, 76.97, 0.00
10.19, 77.05, 0.00
9.78, 77.93, 0.00
9.38, 76.63, 0.00
9.98, 77.23, 0.00
9.38, 77.89, 0.00
9.01, 77.30, 0.00
9.50, 78.55, 0.00
8.69, 79.01, 0.00
8.69, 79.55, 0.00
8.69, 78.44, 0.00
9.98, 78.98, 0.00
9.09, 78.94, 0.00
9.14, 78.20, 0.00
9.46, 77.83, 0.00
9.50, 79.27, 0.00
8.65, 79.05, 0.00
8.97, 78.64, 0.00
9.78, 79.01, 0.00
9.18, 79.94, 0.00
8.97, 79.48, 0.00
8.85, 79.48, 0.00
9.30, 78.94, 0.00
9.74, 79.08, 0.00
9.18, 78.59, 0.00
9.58, 79.17, 0.00
9.22, 80.16, 0.00
8.81, 80.71, 0.00
8.45, 79.50, 0.00
9.54, 79.28, 0.00
9.54, 79.64, 0.00
