Unhappy, Sameness, Tolerance
0.00, 50.25, 1.00
0.00, 50.08, 1.00
0.00, 49.81, 1.00
0.00, 49.56, 1.00
0.00, 49.77, 1.00
0.00, 49.77, 1.00
0.00, 49.51, 1.00
0.00, 49.63, 1.00
0.00, 49.67, 1.00
0.00, 49.68, 1.00
0.00, 49.48, 1.00
0.00, 49.43, 1.00
0.00, 49.47, 1.00
0.00, 49.39, 1.00
0.00, 49.42, 1.00
0.00, 48.78, 1.00
0.00, 49.05, 1.00
0.00, 49.40, 1.00
0.00, 49.69, 1.00
0.00, 49.96, 1.00
0.00, 49.77, 1.00
0.00, 49.67, 1.00
0.00, 49.93, 1.00
0.00, 50.01, 1.00
0.00, 49.91, 1.00
0.00, 49.65, 1.00
0.00, 49.35, 1.00
0.00, 49.59, 1.00
0.00, 49.78, 1.00
0.00, 50.20, 1.00
0.00, 49.83, 1.00
0.00, 49.77, 1.00
0.00, 49.85, 1.00
0.00, 50.15, 1.00
0.00, 50.05, 1.00
0.00, 50.44, 1.00
0.00, 50.19, 1.00
0.00, 49.93, 1.00
0.00, 49.22, 1.00
0.00, 49.21, 1.00
0.00, 49.46, 1.00
0.00, 49.56, 1.00
0.00, 49.39, 1.00
0.00, 49.18, 1.00
0.00, 49.04, 1.00
0.00, 49.48, 1.00
0.00, 49.30, 1.00
0.00, 49.56, 1.00
0.00, 49.66, 1.00
0.00, 49.46, 1.00
