Unhappy, Sameness, Tolerance
4.16, 51.87, 0.88
0.04, 51.59, 1.00
0.00, 51.53, 1.00
0.00, 51.43, 1.00
0.00, 50.64, 1.00
0.00, 50.60, 1.00
0.00, 50.31, 1.00
0.00, 50.35, 1.00
0.00, 50.54, 1.00
0.00, 49.95, 1.00
0.00, 50.24, 1.00
0.00, 50.30, 1.00
0.00, 50.42, 1.00
0.00, 50.53, 1.00
0.00, 50.23, 1.00
0.00, 50.50, 1.00
0.00, 49.63, 1.00
0.00, 49.22, 1.00
0.00, 49.14, 1.00
0.00, 49.52, 1.00
0.00, 49.22, 1.00
0.00, 48.82, 1.00
0.00, 49.15, 1.00
0.00, 49.12, 1.00
0.00, 49.79, 1.00
0.00, 50.02, 1.00
0.00, 49.18, 1.00
0.00, 49.37, 1.00
0.00, 49.55, 1.00
0.00, 49.58, 1.00
0.00, 49.40, 1.00
0.00, 49.35, 1.00
0.00, 49.80, 1.00
0.00, 50.03, 1.00
0.00, 49.89, 1.00
0.00, 49.87, 1.00
0.00, 49.73, 1.00
0.00, 50.45, 1.00
0.00, 50.69, 1.00
0.00, 50.80, 1.00
0.00, 50.22, 1.00
0.00, 50.40, 1.00
0.00, 50.10, 1.00
0.00, 50.11, 1.00
0.00, 50.32, 1.00
0.00, 50.17, 1.00
0.00, 49.91, 1.00
0.00, 50.43, 1.00
0.00, 50.86, 1.00
0.00, 50.96, 1.00
