Unhappy, Sameness, Tolerance
28.50, 60.43, 0.14
21.18, 66.26, 0.00
15.48, 70.85, 0.00
12.57, 72.34, 0.00
11.48, 73.45, 0.00
10.06, 74.69, 0.00
10.19, 74.55, 0.00
10.06, 75.49, 0.00
9.62, 75.80, 0.00
9.94, 76.20, 0.00
9.70, 76.51, 0.00
9.30, 77.12, 0.00
8.97, 76.30, 0.00
9.62, 77.01, 0.00
9.50, 77.11, 0.00
9.58, 76.88, 0.00
9.86, 77.36, 0.00
9.86, 76.82, 0.00
10.55, 76.63, 0.00
9.82, 77.16, 0.00
9.78, 76.70, 0.00
10.67, 77.44, 0.00
10.06, 77.71, 0.00
9.34, 78.58, 0.00
9.34, 77.55, 0.00
10.06, 79.37, 0.00
8.97, 77.77, 0.00
9.86, 78.37, 0.00
9.14, 78.50, 0.00
9.22, 78.59, 0.00
9.34, 78.64, 0.00
9.74, 78.32, 0.00
9.82, 79.90, 0.00
9.22, 78.41, 0.00
10.23, 79.91, 0.00
9.34, 78.74, 0.00
9.90, 79.53, 0.00
9.66, 79.64, 0.00
9.46, 78.36, 0.00
10.06, 80.36, 0.00
8.89, 80.16, 0.00
8.45, 79.91, 0.00
9.14, 80.55, 0.00
8.65, 78.91, 0.00
9.62, 78.50, 0.00
9.90, 79.00, 0.00
10.15, 79.13, 0.00
9.26, 78.60, 0.00
10.39, 78.09, 0.00
10.67, 78.22, 0.00
10.71, 80.12, 0.00
