Unhappy, Sameness, Tolerance
0.00, 50.18, 1.00
0.00, 50.37, 1.00
0.00, 50.34, 1.00
0.00, 50.09, 1.00
0.00, 50.31, 1.00
0.00, 49.91, 1.00
0.00, 49.44, 1.00
0.00, 49.38, 1.00
0.00, 49.53, 1.00
0.00, 49.40, 1.00
0.00, 49.73, 1.00
0.00, 49.52, 1.00
0.00, 49.91, 1.00
0.00, 50.19, 1.00
0.00, 49.84, 1.00
0.00, 49.73, 1.00
0.00, 49.83, 1.00
0.00, 49.65, 1.00
0.00, 49.80, 1.00
0.00, 49.67, 1.00
0.00, 49.84, 1.00
0.00, 49.98, 1.00
0.00, 50.51, 1.00
0.00, 50.78, 1.00
0.00, 50.86, 1.00
0.00, 50.74, 1.00
0.00, 50.75, 1.00
0.00, 51.40, 1.00
0.00, 50.97, 1.00
0.00, 50.89, 1.00
0.00, 50.50, 1.00
0.00, 49.85, 1.00
0.00, 50.04, 1.00
0.00, 49.91, 1.00
0.00, 50.74, 1.00
0.00, 50.59, 1.00
0.00, 50.45, 1.00
0.00, 50.61, 1.00
0.00, 50.62, 1.00
0.00, 50.34, 1.00
0.00, 50.22, 1.00
0.00, 50.31, 1.00
0.00, 50.07, 1.00
0.00, 49.69, 1.00
0.00, 50.51, 1.00
0.00, 50.62, 1.00
0.00, 50.31, 1.00
0.00, 49.67, 1.00
0.00, 49.32, 1.00
0.00, 49.68, 1.00
