Unhappy, Sameness, Tolerance
7.88, 53.32, 0.79
3.88, 54.37, 0.81
2.83, 53.72, 0.82
2.51, 53.72, 0.83
2.10, 53.66, 0.84
2.14, 53.89, 0.84
1.62, 53.46, 0.84
1.62, 52.81, 0.84
2.30, 52.26, 0.85
1.82, 52.24, 0.85
1.90, 52.46, 0.85
1.94, 51.93, 0.86
1.78, 52.32, 0.86
1.33, 52.74, 0.86
1.54, 52.66, 0.87
2.06, 52.34, 0.87
1.82, 52.18, 0.87
1.37, 52.05, 0.87
1.50, 51.96, 0.87
1.82, 52.52, 0.88
1.25, 52.60, 0.88
1.46, 52.63, 0.89
1.54, 53.05, 0.89
1.05, 52.98, 0.89
0.93, 52.14, 0.89
1.33, 52.26, 0.89
1.13, 51.81, 0.89
1.25, 51.77, 0.89
1.29, 52.49, 0.90
1.13, 52.34, 0.90
1.01, 52.70, 0.90
0.97, 52.34, 0.90
1.25, 52.26, 0.90
1.17, 52.25, 0.90
0.81, 52.08, 0.90
0.93, 51.58, 0.91
0.97, 51.60, 0.91
1.33, 50.96, 0.91
1.50, 51.21, 0.91
1.29, 51.25, 0.91
1.33, 51.60, 0.91
0.89, 51.23, 0.91
1.46, 51.31, 0.91
1.21, 51.04, 0.91
1.29, 51.18, 0.91
1.54, 51.07, 0.92
1.41, 51.13, 0.92
1.21, 51.24, 0.92
0.81, 51.32, 0.92
1.09, 51.42, 0.92
1.29, 51.37, 0.92
0.85, 51.43, 0.92
0.69, 51.61, 0.92
0.65, 51.64, 0.92
