Unhappy, Sameness, Tolerance
13.34, 54.00, 0.63
5.78, 55.63, 0.78
2.59, 55.67, 0.88
1.09, 55.36, 0.94
0.44, 54.17, 0.97
0.57, 53.82, 0.98
0.20, 53.86, 0.99
0.12, 53.02, 1.00
0.08, 52.46, 1.00
0.00, 52.31, 1.00
0.00, 51.70, 1.00
0.00, 51.27, 1.00
0.00, 50.41, 1.00
0.00, 50.07, 1.00
0.00, 50.08, 1.00
0.00, 50.17, 1.00
0.00, 49.88, 1.00
0.00, 49.61, 1.00
0.00, 49.88, 1.00
0.00, 50.64, 1.00
0.00, 50.31, 1.00
0.00, 50.10, 1.00
0.00, 50.25, 1.00
0.00, 49.63, 1.00
0.00, 49.68, 1.00
0.00, 49.29, 1.00
0.00, 49.47, 1.00
0.00, 49.18, 1.00
0.00, 49.25, 1.00
0.00, 49.50, 1.00
0.00, 49.26, 1.00
0.00, 49.18, 1.00
0.00, 49.67, 1.00
0.00, 49.83, 1.00
0.00, 49.89, 1.00
0.00, 49.85, 1.00
0.00, 49.71, 1.00
0.00, 49.36, 1.00
0.00, 49.19, 1.00
0.00, 49.43, 1.00
0.00, 49.23, 1.00
0.00, 49.46, 1.00
0.00, 49.41, 1.00
0.00, 49.26, 1.00
0.00, 49.11, 1.00
0.00, 49.21, 1.00
0.00, 49.89, 1.00
0.00, 50.21, 1.00
0.00, 50.01, 1.00
0.00, 50.36, 1.00
