Unhappy, Sameness, Tolerance
17.02, 55.87, 0.50
12.05, 58.86, 0.51
10.47, 61.39, 0.53
8.21, 62.08, 0.54
8.12, 64.00, 0.55
6.83, 64.30, 0.58
7.28, 65.44, 0.57
7.07, 65.87, 0.54
6.47, 66.31, 0.56
6.06, 66.66, 0.59
6.47, 66.73, 0.61
5.78, 66.74, 0.65
4.45, 65.29, 0.68
5.21, 65.32, 0.69
5.09, 64.85, 0.69
4.85, 63.27, 0.71
4.97, 63.41, 0.73
5.66, 63.26, 0.72
4.61, 62.41, 0.73
5.01, 62.43, 0.75
4.57, 63.13, 0.77
3.27, 61.84, 0.78
4.37, 60.80, 0.77
3.27, 60.58, 0.80
3.56, 59.94, 0.81
3.07, 58.86, 0.84
2.99, 58.25, 0.86
2.34, 57.11, 0.90
1.90, 56.23, 0.91
2.34, 56.32, 0.91
2.34, 55.47, 0.91
1.90, 55.08, 0.91
3.35, 55.14, 0.89
2.83, 55.06, 0.87
3.35, 55.34, 0.87
3.48, 55.67, 0.86
3.15, 55.27, 0.86
2.99, 55.78, 0.87
3.40, 56.66, 0.85
4.28, 57.19, 0.85
3.40, 56.65, 0.84
3.56, 56.91, 0.85
3.03, 56.09, 0.86
2.95, 56.03, 0.87
2.67, 56.36, 0.87
2.38, 55.63, 0.88
2.99, 55.60, 0.87
3.07, 54.86, 0.87
3.35, 55.10, 0.86
3.84, 55.84, 0.85
3.52, 56.24, 0.84
3.35, 56.61, 0.84
4.61, 57.32, 0.80
5.17, 58.15, 0.77
5.62, 58.61, 0.78
3.92, 58.33, 0.78
4.61, 58.34, 0.79
4.69, 58.69, 0.79
