Unhappy, Sameness, Tolerance
27.04, 60.56, 0.19
15.72, 64.06, 0.17
13.06, 66.76, 0.16
12.09, 68.60, 0.15
10.59, 68.82, 0.14
10.83, 71.18, 0.12
9.42, 71.07, 0.11
9.98, 71.10, 0.11
10.83, 71.70, 0.10
10.15, 73.01, 0.09
9.18, 73.34, 0.09
9.14, 72.98, 0.09
9.09, 72.46, 0.08
9.54, 72.66, 0.08
9.94, 73.24, 0.08
10.02, 75.66, 0.07
8.89, 74.58, 0.07
9.50, 75.35, 0.07
8.93, 76.15, 0.07
8.81, 76.77, 0.06
8.41, 75.26, 0.06
9.01, 75.70, 0.06
9.26, 76.76, 0.06
8.57, 76.89, 0.06
8.37, 76.49, 0.06
8.77, 77.36, 0.06
8.08, 76.50, 0.06
9.42, 77.33, 0.05
9.09, 76.26, 0.05
8.81, 76.86, 0.05
9.54, 77.51, 0.05
8.25, 76.26, 0.05
8.85, 75.73, 0.05
9.98, 76.63, 0.05
9.14, 77.36, 0.05
8.45, 76.98, 0.05
9.01, 76.92, 0.05
8.97, 76.73, 0.04
9.46, 76.72, 0.04
9.74, 76.23, 0.04
10.43, 77.54, 0.04
9.58, 77.99, 0.04
8.89, 76.77, 0.04
9.58, 76.37, 0.04
9.82, 76.70, 0.04
9.34, 77.91, 0.04
8.89, 77.81, 0.04
9.18, 78.59, 0.03
9.01, 77.95, 0.03
9.74, 77.28, 0.03
9.58, 78.46, 0.03
8.73, 80.36, 0.03
7.60, 79.28, 0.03
8.41, 80.22, 0.03
8.00, 79.17, 0.03
8.81, 78.60, 0.03
8.81, 78.97, 0.03
