Unhappy, Sameness, Tolerance
14.55, 54.26, 0.61
6.55, 55.93, 0.74
2.91, 56.08, 0.88
1.66, 56.11, 0.93
1.09, 55.79, 0.96
0.49, 54.37, 0.98
0.24, 53.78, 0.99
0.04, 53.85, 1.00
0.00, 53.04, 1.00
0.00, 52.68, 1.00
0.04, 52.34, 1.00
0.00, 51.91, 1.00
0.00, 51.32, 1.00
0.00, 51.11, 1.00
0.00, 50.43, 1.00
0.00, 50.29, 1.00
0.00, 50.04, 1.00
0.00, 50.01, 1.00
0.00, 49.68, 1.00
0.00, 50.06, 1.00
0.00, 50.46, 1.00
0.00, 50.02, 1.00
0.00, 49.76, 1.00
0.00, 49.64, 1.00
0.00, 49.83, 1.00
0.00, 49.32, 1.00
0.00, 49.67, 1.00
0.00, 49.32, 1.00
0.00, 49.66, 1.00
0.00, 49.37, 1.00
0.00, 49.45, 1.00
0.00, 49.61, 1.00
0.00, 50.03, 1.00
0.00, 50.09, 1.00
0.00, 49.80, 1.00
0.00, 49.47, 1.00
0.00, 49.33, 1.00
0.00, 49.54, 1.00
0.00, 49.61, 1.00
0.00, 50.23, 1.00
0.00, 50.39, 1.00
0.00, 50.56, 1.00
0.00, 51.13, 1.00
0.00, 50.56, 1.00
0.00, 50.29, 1.00
0.00, 50.33, 1.00
0.00, 50.18, 1.00
0.00, 50.37, 1.00
0.00, 50.27, 1.00
0.00, 49.96, 1.00
