Unhappy, Sameness, Tolerance
1.94, 50.79, 0.95
0.20, 50.79, 1.00
0.00, 51.06, 1.00
0.00, 50.81, 1.00
0.00, 50.28, 1.00
0.00, 50.20, 1.00
0.00, 50.11, 1.00
0.00, 50.30, 1.00
0.00, 50.23, 1.00
0.00, 50.60, 1.00
0.00, 50.69, 1.00
0.00, 50.60, 1.00
0.00, 50.37, 1.00
0.00, 49.90, 1.00
0.00, 50.33, 1.00
0.00, 50.22, 1.00
0.00, 50.31, 1.00
0.00, 50.28, 1.00
0.00, 49.93, 1.00
0.00, 50.45, 1.00
0.00, 51.04, 1.00
0.00, 51.25, 1.00
0.00, 51.15, 1.00
0.00, 50.97, 1.00
0.00, 50.64, 1.00
0.00, 50.75, 1.00
0.00, 50.42, 1.00
0.00, 50.56, 1.00
0.00, 50.68, 1.00
0.00, 50.42, 1.00
0.00, 50.48, 1.00
0.00, 49.90, 1.00
0.00, 49.83, 1.00
0.00, 49.87, 1.00
0.00, 49.71, 1.00
0.00, 49.83, 1.00
0.00, 50.37, 1.00
0.00, 50.55, 1.00
0.00, 50.76, 1.00
0.00, 51.00, 1.00
0.00, 51.14, 1.00
0.00, 50.61, 1.00
0.00, 50.42, 1.00
0.00, 50.40, 1.00
0.00, 50.19, 1.00
0.00, 50.45, 1.00
0.00, 50.45, 1.00
0.00, 50.54, 1.00
0.00, 50.21, 1.00
0.00, 50.03, 1.00
