Unhappy, Sameness, Tolerance
10.39, 53.18, 0.73
6.39, 54.86, 0.71
4.89, 56.01, 0.70
4.04, 57.00, 0.70
3.56, 56.59, 0.70
3.72, 56.89, 0.69
3.40, 57.03, 0.68
3.11, 56.66, 0.68
3.92, 57.10, 0.67
4.12, 57.35, 0.67
5.05, 57.48, 0.66
4.24, 57.40, 0.65
4.16, 57.38, 0.65
4.85, 56.50, 0.64
5.25, 57.89, 0.63
4.73, 58.43, 0.63
4.45, 58.85, 0.62
4.77, 58.55, 0.61
5.46, 58.37, 0.58
6.47, 59.42, 0.54
6.99, 59.90, 0.49
9.74, 62.11, 0.39
13.90, 65.31, 0.16
16.57, 68.77, 0.02
14.63, 70.40, 0.00
13.02, 72.07, 0.00
11.92, 73.31, 0.00
11.03, 73.46, 0.00
11.60, 75.40, 0.00
9.86, 76.97, 0.00
8.77, 76.48, 0.00
9.46, 77.08, 0.00
8.93, 76.80, 0.00
9.58, 75.82, 0.00
10.06, 76.59, 0.00
10.11, 77.60, 0.00
9.30, 76.78, 0.00
9.70, 77.02, 0.00
10.02, 77.54, 0.00
9.50, 77.43, 0.00
9.62, 77.98, 0.00
9.30, 77.18, 0.00
9.82, 78.16, 0.00
9.22, 78.50, 0.00
9.30, 77.81, 0.00
9.82, 77.24, 0.00
10.06, 78.74, 0.00
8.81, 79.21, 0.00
8.89, 79.26, 0.00
9.30, 79.38, 0.00
8.77, 78.49, 0.00
9.54, 79.60, 0.00
8.53, 80.25, 0.00
7.72, 79.18, 0.00
8.93, 78.98, 0.00
9.42, 79.04, 0.00
10.11, 79.58, 0.00
9.66, 78.55, 0.00
9.09, 79.79, 0.00
8.89, 79.42, 0.00
9.38, 79.14, 0.00
9.46, 79.68, 0.00
