Unhappy, Sameness, Tolerance
31.73, 61.85, 0.01
19.89, 66.69, 0.00
15.20, 69.70, 0.00
13.99, 72.28, 0.00
11.68, 74.10, 0.00
11.08, 74.89, 0.00
10.59, 75.83, 0.00
10.59, 75.82, 0.00
10.51, 75.42, 0.00
11.16, 76.34, 0.00
10.06, 76.70, 0.00
10.39, 77.13, 0.00
9.70, 79.28, 0.00
8.53, 78.44, 0.00
9.42, 78.18, 0.00
9.98, 77.98, 0.00
9.78, 77.51, 0.00
9.82, 77.00, 0.00
10.23, 77.28, 0.00
10.02, 78.31, 0.00
9.05, 77.97, 0.00
9.66, 78.29, 0.00
9.14, 77.21, 0.00
10.15, 77.01, 0.00
10.11, 78.38, 0.00
9.42, 78.55, 0.00
9.54, 78.33, 0.00
9.50, 78.09, 0.00
9.74, 79.06, 0.00
9.09, 78.26, 0.00
9.18, 77.29, 0.00
10.31, 76.28, 0.00
11.44, 79.23, 0.00
9.50, 79.27, 0.00
9.66, 79.92, 0.00
8.93, 80.29, 0.00
8.69, 79.57, 0.00
8.85, 79.74, 0.00
9.26, 79.65, 0.00
9.26, 79.00, 0.00
9.94, 79.31, 0.00
9.50, 79.58, 0.00
9.70, 79.51, 0.00
9.70, 79.33, 0.00
10.35, 81.43, 0.00
8.41, 80.51, 0.00
9.22, 80.62, 0.00
8.97, 81.63, 0.00
9.09, 81.74, 0.00
8.57, 80.34, 0.00
9.34, 79.59, 0.00
10.06, 79.82, 0.00
9.90, 79.42, 0.00
9.90, 79.74, 0.00
