Unhappy, Sameness, Tolerance
32.82, 60.51, 0.00
21.14, 65.67, 0.00
16.17, 68.83, 0.00
13.34, 71.74, 0.00
11.08, 73.82, 0.00
9.70, 73.91, 0.00
9.82, 73.20, 0.00
10.95, 74.30, 0.00
10.06, 74.84, 0.00
10.31, 74.90, 0.00
10.83, 76.23, 0.00
9.70, 76.89, 0.00
8.89, 76.96, 0.00
9.46, 77.35, 0.00
9.18, 76.60, 0.00
10.11, 75.93, 0.00
10.91, 77.86, 0.00
9.54, 77.90, 0.00
9.38, 79.34, 0.00
8.16, 78.25, 0.00
9.50, 77.98, 0.00
9.70, 78.37, 0.00
9.70, 78.36, 0.00
9.82, 77.90, 0.00
10.27, 78.44, 0.00
9.54, 78.45, 0.00
9.70, 77.93, 0.00
9.78, 77.95, 0.00
10.23, 77.80, 0.00
9.42, 78.08, 0.00
9.98, 78.16, 0.00
9.90, 78.53, 0.00
10.47, 78.11, 0.00
10.67, 79.17, 0.00
9.98, 78.46, 0.00
10.75, 78.29, 0.00
10.06, 78.04, 0.00
10.55, 79.24, 0.00
9.34, 79.24, 0.00
9.82, 79.53, 0.00
10.15, 78.80, 0.00
10.06, 79.62, 0.00
9.62, 78.52, 0.00
9.82, 79.57, 0.00
9.74, 78.36, 0.00
10.02, 79.07, 0.00
10.06, 79.19, 0.00
9.86, 79.68, 0.00
9.70, 79.15, 0.00
9.78, 79.11, 0.00
